"Name","State","Notes","User","Tags","Created","Runtime","Sweep","centroids_prior_cov_prefactor","init_method","likelihood_cov_prefactor","max_distance_param","n_clusters","n_features","n_samples","repeat_idx","Adjusted Mutual Info Score","Adjusted Rand Score","Loss","Normalized Mutual Info Score","Num Inferred Clusters","Num Initial Clusters","Num Iter Till Convergence","Rand Score"
"royal-sweep-16453","finished","-","rylan","","2021-12-31T11:21:45.000Z","4527","se17hzoq","1","dp-means++","1","0.001","5","10","10000","2","2.5174049961628842e-12","0","11740.36031320313","0.2974763606342808","10000","10000","2","0.8000217421742174"
"radiant-sweep-16452","finished","-","rylan","","2021-12-31T11:21:44.000Z","3918","se17hzoq","1","dp-means++","1","0.001","5","10","10000","1","-1.1634107964660042e-12","0","24453.093265429154","0.29747537545192243","10000","10000","2","0.8000197819781978"
"distinctive-sweep-16451","finished","-","rylan","","2021-12-31T11:21:33.000Z","7013","se17hzoq","1","dp-means++","1","0.001","5","10","10000","0","1.3042559138203642e-12","0","14049.48795294253","0.29745996568269145","10000","10000","2","0.7999800780078008"
"still-sweep-16450","finished","-","rylan","","2021-12-31T11:21:32.000Z","25","se17hzoq","1","dp-means++","1","0.001","5","10","1000","4","4.772069684967112e-13","0","2007.5088346639825","0.3776497842429663","1000","1000","2","0.8002242242242242"
"glad-sweep-16449","finished","-","rylan","","2021-12-31T11:21:31.000Z","20","se17hzoq","1","dp-means++","1","0.001","5","10","1000","3","3.1676192330990724e-13","0","1567.3181467776444","0.3771808458717481","1000","1000","2","0.7991931931931932"
"crimson-sweep-16448","finished","-","rylan","","2021-12-31T11:21:20.000Z","22","se17hzoq","1","dp-means++","1","0.001","5","10","1000","2","3.9765021255566404e-13","0","3008.432310666698","0.3775577957335897","1000","1000","2","0.800012012012012"
"golden-sweep-16447","finished","-","rylan","","2021-12-31T11:21:19.000Z","21","se17hzoq","1","dp-means++","1","0.001","5","10","1000","1","4.66027910666101e-13","0","1088.8146224020586","0.3777566775780946","1000","1000","2","0.8004424424424424"
"sunny-sweep-16446","finished","-","rylan","","2021-12-31T11:21:18.000Z","20","se17hzoq","1","dp-means++","1","0.001","5","10","1000","0","6.782282883098306e-13","0","1188.5020653666768","0.37764897361046734","1000","1000","2","0.8002042042042042"
"woven-sweep-16445","finished","-","rylan","","2021-12-31T11:21:15.000Z","10","se17hzoq","1","dp-means++","1","0.001","5","10","100","4","-3.39866439196043e-14","0","247.82986349264328","0.5156647190463131","100","100","2","0.8042424242424242"
"peachy-sweep-16444","finished","-","rylan","","2021-12-31T11:21:13.000Z","14","se17hzoq","1","dp-means++","1","0.001","5","10","100","3","1.6271259217722994e-14","0","180.82606982970472","0.509854480007837","100","100","2","0.7935353535353535"
"vivid-sweep-16443","finished","-","rylan","","2021-12-31T11:21:12.000Z","15","se17hzoq","1","dp-means++","1","0.001","5","10","100","2","-6.435479010123204e-14","0","285.8134367606489","0.5148592307740096","100","100","2","0.8028282828282828"
"peachy-sweep-16442","finished","-","rylan","","2021-12-31T11:21:05.000Z","12","se17hzoq","1","dp-means++","1","0.001","5","10","100","1","-4.7784829210484196e-14","0","143.4885169572339","0.5142791749975275","100","100","2","0.802020202020202"
"ancient-sweep-16441","finished","-","rylan","","2021-12-31T11:21:04.000Z","11","se17hzoq","1","dp-means++","1","0.001","5","10","100","0","-3.611570665939338e-14","0","165.12750903109253","0.5168642841412128","100","100","2","0.8062626262626262"
"sandy-sweep-16440","finished","-","rylan","","2021-12-31T11:20:59.000Z","3774","se17hzoq","1","dp-means++","1","0.001","5","2","10000","4","0.000007291788252457035","3.99829288102796e-8","33.046933406992224","0.29739819851161486","9996","9996","2","0.7999788978897889"
"blooming-sweep-16439","finished","-","rylan","","2021-12-31T11:20:58.000Z","4107","se17hzoq","1","dp-means++","1","0.001","5","2","10000","3","0.000029179794884516017","1.599985900342771e-7","42.28219048049617","0.29746482816714037","9999","9999","2","0.7999826182618262"
"effortless-sweep-16438","finished","-","rylan","","2021-12-31T11:20:57.000Z","3764","se17hzoq","1","dp-means++","1","0.001","5","2","10000","2","0.000014592463174050382","8.002973310343317e-8","22.149282858939532","0.29743654252133717","9997","9997","2","0.8000217221722172"
"kind-sweep-16437","finished","-","rylan","","2021-12-31T11:20:53.000Z","4699","se17hzoq","1","dp-means++","1","0.001","5","2","10000","1","-0.000007294474010669802","-4.000399799916432e-8","25.74851560455778","0.29745356110831034","9999","9999","2","0.8000197619761976"
"trim-sweep-16436","finished","-","rylan","","2021-12-31T11:20:51.000Z","5382","se17hzoq","1","dp-means++","1","0.001","5","2","10000","0","0.00008753711092183775","4.799881524078114e-7","64.63941539389486","0.2974714000881011","9997","9997","2","0.7999801380138014"
"spring-sweep-16435","finished","-","rylan","","2021-12-31T11:20:49.000Z","20","se17hzoq","1","dp-means++","1","0.001","5","2","1000","4","4.772069684967112e-13","0","11.959691519963696","0.3776497842429663","1000","1000","2","0.8002242242242242"
"rural-sweep-16434","finished","-","rylan","","2021-12-31T11:20:42.000Z","25","se17hzoq","1","dp-means++","1","0.001","5","2","1000","3","3.1676192330990724e-13","0","19.092465307595543","0.3771808458717481","1000","1000","2","0.7991931931931932"
"eager-sweep-16433","finished","-","rylan","","2021-12-31T11:20:41.000Z","27","se17hzoq","1","dp-means++","1","0.001","5","2","1000","2","3.9765021255566404e-13","0","25.083786818835655","0.3775577957335897","1000","1000","2","0.800012012012012"
"dulcet-sweep-16432","finished","-","rylan","","2021-12-31T11:20:39.000Z","22","se17hzoq","1","dp-means++","1","0.001","5","2","1000","1","4.66027910666101e-13","0","30.35099338548604","0.3777566775780946","1000","1000","2","0.8004424424424424"
"summer-sweep-16431","finished","-","rylan","","2021-12-31T11:20:38.000Z","21","se17hzoq","1","dp-means++","1","0.001","5","2","1000","0","6.782282883098306e-13","0","39.87203037318122","0.37764897361046734","1000","1000","2","0.8002042042042042"
"eternal-sweep-16430","finished","-","rylan","","2021-12-31T11:20:38.000Z","10","se17hzoq","1","dp-means++","1","0.001","5","2","100","4","-3.39866439196043e-14","0","8.769409023348574","0.5156647190463131","100","100","2","0.8042424242424242"
"stoic-sweep-16429","finished","-","rylan","","2021-12-31T11:20:34.000Z","11","se17hzoq","1","dp-means++","1","0.001","5","2","100","3","1.6271259217722994e-14","0","21.10545892402982","0.509854480007837","100","100","2","0.7935353535353535"
"twilight-sweep-16428","finished","-","rylan","","2021-12-31T11:20:24.000Z","10","se17hzoq","1","dp-means++","1","0.001","5","2","100","2","-6.435479010123204e-14","0","18.082586469285648","0.5148592307740096","100","100","2","0.8028282828282828"
"noble-sweep-16427","finished","-","rylan","","2021-12-31T11:20:23.000Z","31","se17hzoq","1","dp-means++","1","0.001","5","2","100","1","-4.7784829210484196e-14","0","8.616653876602479","0.5142791749975275","100","100","2","0.802020202020202"
"vibrant-sweep-16425","finished","-","rylan","","2021-12-31T11:20:22.000Z","6093","se17hzoq","1","dp-means++","1","0.001","2","50","10000","4","2.350302367674693e-12","0","212575.89009050137","0.139979786604516","10000","10000","2","0.5000466246624663"
"eternal-sweep-16423","finished","-","rylan","","2021-12-31T11:20:22.000Z","8487","se17hzoq","1","dp-means++","1","0.001","2","50","10000","2","-3.8852115494235403e-13","0","269320.67471607175","0.13997026416652678","10000","10000","2","0.4999959195919592"
"exalted-sweep-16424","finished","-","rylan","","2021-12-31T11:20:22.000Z","6691","se17hzoq","1","dp-means++","1","0.001","2","50","10000","3","3.3995148594447465e-12","0","271112.30490908585","0.13997657494153107","10000","10000","2","0.5000295229522952"
"olive-sweep-16426","finished","-","rylan","","2021-12-31T11:20:22.000Z","14","se17hzoq","1","dp-means++","1","0.001","5","2","100","0","-3.611570665939338e-14","0","6.809154913518683","0.5168642841412128","100","100","2","0.8062626262626262"
"effortless-sweep-16422","finished","-","rylan","","2021-12-31T11:20:21.000Z","6759","se17hzoq","1","dp-means++","1","0.001","2","50","10000","1","-1.5660344893626333e-12","0","217610.0044353787","0.1399802861922486","10000","10000","2","0.5000492849284929"
"summer-sweep-16421","finished","-","rylan","","2021-12-31T11:20:21.000Z","4747","se17hzoq","1","dp-means++","1","0.001","2","50","10000","0","-1.6291228430494904e-12","0","269082.573899771","0.13995328050535186","10000","10000","2","0.4999054905490549"
"deep-sweep-16420","finished","-","rylan","","2021-12-31T11:20:21.000Z","33","se17hzoq","1","dp-means++","1","0.001","2","50","1000","4","9.171457760122227e-14","0","19053.01540720332","0.18233766474316257","1000","1000","2","0.5003003003003003"
"usual-sweep-16419","finished","-","rylan","","2021-12-31T11:20:20.000Z","27","se17hzoq","1","dp-means++","1","0.001","2","50","1000","3","2.7002893008878064e-13","0","21237.238038312564","0.1821098684186027","1000","1000","2","0.49934734734734737"
"lunar-sweep-16418","finished","-","rylan","","2021-12-31T11:20:08.000Z","24","se17hzoq","1","dp-means++","1","0.001","2","50","1000","2","4.311809291687325e-13","0","25166.719710782752","0.18237784315337136","1000","1000","2","0.5004684684684685"
"bright-sweep-16416","finished","-","rylan","","2021-12-31T11:20:07.000Z","49","se17hzoq","1","dp-means++","1","0.001","2","50","1000","0","4.2964457020666363e-13","0","22763.529350472912","0.18237784315337136","1000","1000","2","0.5004684684684685"
"sleek-sweep-16417","finished","-","rylan","","2021-12-31T11:20:07.000Z","26","se17hzoq","1","dp-means++","1","0.001","2","50","1000","1","3.1887149517634593e-13","0","29457.15080348569","0.18215391201869377","1000","1000","2","0.4995315315315315"
"morning-sweep-16414","finished","-","rylan","","2021-12-31T11:20:06.000Z","30","se17hzoq","1","dp-means++","1","0.001","2","50","100","3","-2.8663564946206606e-14","0","2851.603182082961","0.2616480412956257","100","100","2","0.5050505050505051"
"giddy-sweep-16415","finished","-","rylan","","2021-12-31T11:20:06.000Z","13","se17hzoq","1","dp-means++","1","0.001","2","50","100","4","-9.989167355586076e-15","0","2531.204571012743","0.2615824154232079","100","100","2","0.5048484848484849"
"daily-sweep-16413","finished","-","rylan","","2021-12-31T11:20:05.000Z","12","se17hzoq","1","dp-means++","1","0.001","2","50","100","2","-4.0587864128852174e-14","0","2918.812843325725","0.26000326591641304","100","100","2","0.5"
"spring-sweep-16411","finished","-","rylan","","2021-12-31T11:20:05.000Z","31","se17hzoq","1","dp-means++","1","0.001","2","50","100","0","-3.62592066741382e-15","0","2053.712014713746","0.2592768241145082","100","100","2","0.49777777777777776"
"pious-sweep-16412","finished","-","rylan","","2021-12-31T11:20:05.000Z","11","se17hzoq","1","dp-means++","1","0.001","2","50","100","1","-4.1948351194623806e-14","0","2162.0335418120203","0.2600032659164131","100","100","2","0.5"
"curious-sweep-16410","finished","-","rylan","","2021-12-31T11:20:04.000Z","4475","se17hzoq","1","dp-means++","1","0.001","2","10","10000","4","2.350302367674693e-12","0","17755.555663188337","0.139979786604516","10000","10000","2","0.5000466246624663"
"misty-sweep-16409","finished","-","rylan","","2021-12-31T11:20:04.000Z","4473","se17hzoq","1","dp-means++","1","0.001","2","10","10000","3","3.3995148594447465e-12","0","29115.090941489692","0.13997657494153107","10000","10000","2","0.5000295229522952"
"eager-sweep-16408","finished","-","rylan","","2021-12-31T11:19:56.000Z","5218","se17hzoq","1","dp-means++","1","0.001","2","10","10000","2","-3.8852115494235403e-13","0","38437.69185056409","0.13997026416652678","10000","10000","2","0.4999959195919592"
"wandering-sweep-16406","finished","-","rylan","","2021-12-31T11:19:56.000Z","5608","se17hzoq","1","dp-means++","1","0.001","2","10","10000","0","-1.6291228430494904e-12","0","37473.00247255685","0.13995328050535186","10000","10000","2","0.4999054905490549"
"peach-sweep-16407","finished","-","rylan","","2021-12-31T11:19:56.000Z","5209","se17hzoq","1","dp-means++","1","0.001","2","10","10000","1","-1.5660344893626333e-12","0","34110.02582697694","0.1399802861922486","10000","10000","2","0.5000492849284929"
"light-sweep-16405","finished","-","rylan","","2021-12-31T11:19:55.000Z","23","se17hzoq","1","dp-means++","1","0.001","2","10","1000","4","9.171457760122227e-14","0","1971.926707349703","0.18233766474316257","1000","1000","2","0.5003003003003003"
"stilted-sweep-16404","finished","-","rylan","","2021-12-31T11:19:55.000Z","24","se17hzoq","1","dp-means++","1","0.001","2","10","1000","3","2.7002893008878064e-13","0","3418.5266922244737","0.1821098684186027","1000","1000","2","0.49934734734734737"
"fine-sweep-16403","finished","-","rylan","","2021-12-31T11:19:53.000Z","25","se17hzoq","1","dp-means++","1","0.001","2","10","1000","2","4.311809291687325e-13","0","4063.6896009034376","0.18237784315337136","1000","1000","2","0.5004684684684685"
"visionary-sweep-16402","finished","-","rylan","","2021-12-31T11:19:52.000Z","26","se17hzoq","1","dp-means++","1","0.001","2","10","1000","1","3.1887149517634593e-13","0","4913.940728632435","0.18215391201869377","1000","1000","2","0.4995315315315315"
"avid-sweep-16400","finished","-","rylan","","2021-12-31T11:19:51.000Z","12","se17hzoq","1","dp-means++","1","0.001","2","10","100","4","-9.989167355586076e-15","0","318.4697382148961","0.2615824154232079","100","100","2","0.5048484848484849"
"azure-sweep-16401","finished","-","rylan","","2021-12-31T11:19:51.000Z","26","se17hzoq","1","dp-means++","1","0.001","2","10","1000","0","4.2964457020666363e-13","0","4270.534436506733","0.18237784315337136","1000","1000","2","0.5004684684684685"
"legendary-sweep-16399","finished","-","rylan","","2021-12-31T11:19:45.000Z","15","se17hzoq","1","dp-means++","1","0.001","2","10","100","3","-2.8663564946206606e-14","0","960.8054205873104","0.2616480412956257","100","100","2","0.5050505050505051"
"decent-sweep-16398","finished","-","rylan","","2021-12-31T11:19:41.000Z","12","se17hzoq","1","dp-means++","1","0.001","2","10","100","2","-4.0587864128852174e-14","0","296.7712516227389","0.26000326591641304","100","100","2","0.5"
"azure-sweep-16396","finished","-","rylan","","2021-12-31T11:19:39.000Z","11","se17hzoq","1","dp-means++","1","0.001","2","10","100","0","-3.62592066741382e-15","0","362.5340061700791","0.2592768241145082","100","100","2","0.49777777777777776"
"azure-sweep-16395","finished","-","rylan","","2021-12-31T11:19:39.000Z","7007","se17hzoq","1","dp-means++","1","0.001","2","2","10000","4","0.000048833803971388905","1.2003438536227612e-7","86.93319046373736","0.13998566518224376","9997","9997","2","0.5000466846684668"
"elated-sweep-16397","finished","-","rylan","","2021-12-31T11:19:39.000Z","14","se17hzoq","1","dp-means++","1","0.001","2","10","100","1","-4.1948351194623806e-14","0","447.62965356495624","0.2600032659164131","100","100","2","0.5"
"serene-sweep-16394","finished","-","rylan","","2021-12-31T11:19:38.000Z","4166","se17hzoq","1","dp-means++","1","0.001","2","2","10000","3","-0.000032548919273869294","-8.000327637558448e-8","917.8712910281822","0.13990041985908455","9996","9996","2","0.5000294829482949"
"hardy-sweep-16393","finished","-","rylan","","2021-12-31T11:19:37.000Z","4452","se17hzoq","1","dp-means++","1","0.001","2","2","10000","2","0.000065104479868906","1.6001273697421753e-7","41.52030376032599","0.13995402248737862","9994","9994","2","0.49999599959996"
"efficient-sweep-16392","finished","-","rylan","","2021-12-31T11:19:35.000Z","4156","se17hzoq","1","dp-means++","1","0.001","2","2","10000","1","3.207163359372882e-9","7.887154632217464e-12","31.554326405839056","0.1399562083320188","9998","9998","2","0.5000492849284929"
"silvery-sweep-16390","finished","-","rylan","","2021-12-31T11:19:34.000Z","28","se17hzoq","1","dp-means++","1","0.001","2","2","1000","4","9.171457760122227e-14","0","19.020574613330332","0.18233766474316257","1000","1000","2","0.5003003003003003"
"drawn-sweep-16391","finished","-","rylan","","2021-12-31T11:19:34.000Z","3776","se17hzoq","1","dp-means++","1","0.001","2","2","10000","0","0.000032546138559396964","7.997776046837648e-8","58.75372501734358","0.1399571988160601","9998","9998","2","0.4999055305530553"
"misunderstood-sweep-16389","finished","-","rylan","","2021-12-31T11:19:27.000Z","22","se17hzoq","1","dp-means++","1","0.001","2","2","1000","3","2.7002893008878064e-13","0","4.783418997810508","0.1821098684186027","1000","1000","2","0.49934734734734737"
"rare-sweep-16388","finished","-","rylan","","2021-12-31T11:19:25.000Z","25","se17hzoq","1","dp-means++","1","0.001","2","2","1000","2","4.311809291687325e-13","0","20.933943271035304","0.18237784315337136","1000","1000","2","0.5004684684684685"
"swept-sweep-16387","finished","-","rylan","","2021-12-31T11:19:25.000Z","23","se17hzoq","1","dp-means++","1","0.001","2","2","1000","1","3.1887149517634593e-13","0","14.154354605500592","0.18215391201869377","1000","1000","2","0.4995315315315315"
"volcanic-sweep-16386","finished","-","rylan","","2021-12-31T11:19:25.000Z","24","se17hzoq","1","dp-means++","1","0.001","2","2","1000","0","4.2964457020666363e-13","0","26.10963951502873","0.18237784315337136","1000","1000","2","0.5004684684684685"
"prime-sweep-16385","finished","-","rylan","","2021-12-31T11:19:24.000Z","15","se17hzoq","1","dp-means++","1","0.001","2","2","100","4","-9.989167355586076e-15","0","11.805460535361524","0.2615824154232079","100","100","2","0.5048484848484849"
"sleek-sweep-16384","finished","-","rylan","","2021-12-31T11:19:24.000Z","10","se17hzoq","1","dp-means++","1","0.001","2","2","100","3","-2.8663564946206606e-14","0","10.469392576438803","0.2616480412956257","100","100","2","0.5050505050505051"
"sandy-sweep-16383","finished","-","rylan","","2021-12-31T11:19:24.000Z","10","se17hzoq","1","dp-means++","1","0.001","2","2","100","2","-4.0587864128852174e-14","0","0.738428778177984","0.26000326591641304","100","100","2","0.5"
"ruby-sweep-16382","finished","-","rylan","","2021-12-31T11:19:23.000Z","12","se17hzoq","1","dp-means++","1","0.001","2","2","100","1","-4.1948351194623806e-14","0","7.850296756556453","0.2600032659164131","100","100","2","0.5"
"easy-sweep-16381","finished","-","rylan","","2021-12-31T11:19:22.000Z","10","se17hzoq","1","dp-means++","1","0.001","2","2","100","0","-3.62592066741382e-15","0","20.81318997614108","0.2592768241145082","100","100","2","0.49777777777777776"
"colorful-sweep-16380","finished","-","rylan","","2021-12-31T11:19:21.000Z","26","se17hzoq","1","dp-means++","0.5","1000","50","50","10000","4","0","0","748916.5815394982","0","1","1","2","0.020024802480248023"
"glorious-sweep-16378","finished","-","rylan","","2021-12-31T11:19:10.000Z","39","se17hzoq","1","dp-means++","0.5","1000","50","50","10000","2","0","0","739661.3501140105","0","1","1","2","0.020022182218221826"
"effortless-sweep-16379","finished","-","rylan","","2021-12-31T11:19:10.000Z","25","se17hzoq","1","dp-means++","0.5","1000","50","50","10000","3","0","0","741370.7487625896","0","1","1","2","0.02002964296429643"
"deft-sweep-16377","finished","-","rylan","","2021-12-31T11:19:09.000Z","24","se17hzoq","1","dp-means++","0.5","1000","50","50","10000","1","0","0","751868.4978520735","0","1","1","2","0.020013481348134812"
"glorious-sweep-16376","finished","-","rylan","","2021-12-31T11:19:09.000Z","23","se17hzoq","1","dp-means++","0.5","1000","50","50","10000","0","0","0","775026.0656910198","0","1","1","2","0.0199969396939694"
"light-sweep-16373","finished","-","rylan","","2021-12-31T11:19:08.000Z","12","se17hzoq","1","dp-means++","0.5","1000","50","50","1000","2","2.2894240697461283e-18","0","74062.81142452243","0","1","1","2","0.02029029029029029"
"expert-sweep-16374","finished","-","rylan","","2021-12-31T11:19:08.000Z","12","se17hzoq","1","dp-means++","0.5","1000","50","50","1000","3","3.113594822820688e-17","0","75024.47117720945","0","1","1","2","0.020370370370370372"
"divine-sweep-16375","finished","-","rylan","","2021-12-31T11:19:08.000Z","14","se17hzoq","1","dp-means++","0.5","1000","50","50","1000","4","-3.5603532325164505e-17","0","72795.84956047338","0","1","1","2","0.01983383383383383"
"eternal-sweep-16371","finished","-","rylan","","2021-12-31T11:19:06.000Z","12","se17hzoq","1","dp-means++","0.5","1000","50","50","1000","0","-1.094481982399342e-17","0","71995.9463341778","0","1","1","2","0.019687687687687687"
"usual-sweep-16372","finished","-","rylan","","2021-12-31T11:19:06.000Z","11","se17hzoq","1","dp-means++","0.5","1000","50","50","1000","1","5.945298623993748e-18","0","74696.44747864205","0","1","1","2","0.020168168168168167"
"genial-sweep-16370","finished","-","rylan","","2021-12-31T11:18:56.000Z","26","se17hzoq","1","dp-means++","0.5","1000","50","50","100","4","0","0","7410.307140995216","0","1","1","2","0.023434343434343436"
"azure-sweep-16368","finished","-","rylan","","2021-12-31T11:18:54.000Z","27","se17hzoq","1","dp-means++","0.5","1000","50","50","100","2","0","0","7372.035291958891","0","1","1","2","0.021414141414141413"
"smooth-sweep-16369","finished","-","rylan","","2021-12-31T11:18:54.000Z","27","se17hzoq","1","dp-means++","0.5","1000","50","50","100","3","0","0","7295.162490707986","0","1","1","2","0.020404040404040404"
"daily-sweep-16367","finished","-","rylan","","2021-12-31T11:18:54.000Z","28","se17hzoq","1","dp-means++","0.5","1000","50","50","100","1","0","0","7530.393504482148","0","1","1","2","0.018383838383838384"
"frosty-sweep-16366","finished","-","rylan","","2021-12-31T11:18:53.000Z","11","se17hzoq","1","dp-means++","0.5","1000","50","50","100","0","0","0","7576.08261727818","0","1","1","2","0.01939393939393939"
"eager-sweep-16365","finished","-","rylan","","2021-12-31T11:18:53.000Z","12","se17hzoq","1","dp-means++","0.5","1000","50","10","10000","4","0","0","138621.71453155216","0","1","1","2","0.020024802480248023"
"glowing-sweep-16364","finished","-","rylan","","2021-12-31T11:18:51.000Z","12","se17hzoq","1","dp-means++","0.5","1000","50","10","10000","3","0","0","150970.7930227911","0","1","1","2","0.02002964296429643"
"solar-sweep-16361","finished","-","rylan","","2021-12-31T11:18:49.000Z","32","se17hzoq","1","dp-means++","0.5","1000","50","10","10000","0","0","0","151287.55805718168","0","1","1","2","0.0199969396939694"
"autumn-sweep-16362","finished","-","rylan","","2021-12-31T11:18:49.000Z","16","se17hzoq","1","dp-means++","0.5","1000","50","10","10000","1","0","0","144372.74350047432","0","1","1","2","0.020013481348134812"
"stellar-sweep-16363","finished","-","rylan","","2021-12-31T11:18:49.000Z","15","se17hzoq","1","dp-means++","0.5","1000","50","10","10000","2","0","0","146669.87432704086","0","1","1","2","0.020022182218221826"
"grateful-sweep-16360","finished","-","rylan","","2021-12-31T11:18:43.000Z","79","se17hzoq","1","dp-means++","0.5","1000","50","10","1000","4","-3.5603532325164505e-17","0","15010.997914735157","0","1","1","2","0.01983383383383383"
"woven-sweep-16359","finished","-","rylan","","2021-12-31T11:18:42.000Z","80","se17hzoq","1","dp-means++","0.5","1000","50","10","1000","3","3.113594822820688e-17","0","14188.537016120532","0","1","1","2","0.020370370370370372"
"trim-sweep-16358","finished","-","rylan","","2021-12-31T11:18:42.000Z","80","se17hzoq","1","dp-means++","0.5","1000","50","10","1000","2","2.2894240697461283e-18","0","15246.638458432764","0","1","1","2","0.02029029029029029"
"glorious-sweep-16356","finished","-","rylan","","2021-12-31T11:18:41.000Z","81","se17hzoq","1","dp-means++","0.5","1000","50","10","1000","0","-1.094481982399342e-17","0","14411.02684674249","0","1","1","2","0.019687687687687687"
"morning-sweep-16357","finished","-","rylan","","2021-12-31T11:18:41.000Z","84","se17hzoq","1","dp-means++","0.5","1000","50","10","1000","1","5.945298623993748e-18","0","15193.121731705523","0","1","1","2","0.020168168168168167"
"generous-sweep-16355","finished","-","rylan","","2021-12-31T11:18:40.000Z","23","se17hzoq","1","dp-means++","0.5","1000","50","10","100","4","0","0","1316.8174097548665","0","1","1","2","0.023434343434343436"
"royal-sweep-16354","finished","-","rylan","","2021-12-31T11:18:40.000Z","153","se17hzoq","1","dp-means++","0.5","1000","50","10","100","3","0","0","1462.3466978657102","0","1","1","2","0.020404040404040404"
"elated-sweep-16353","finished","-","rylan","","2021-12-31T11:18:40.000Z","83","se17hzoq","1","dp-means++","0.5","1000","50","10","100","2","0","0","1574.1151141938576","0","1","1","2","0.021414141414141413"
"dazzling-sweep-16352","finished","-","rylan","","2021-12-31T11:18:38.000Z","10","se17hzoq","1","dp-means++","0.5","1000","50","10","100","1","0","0","1551.7404941250525","0","1","1","2","0.018383838383838384"
"stilted-sweep-16351","finished","-","rylan","","2021-12-31T11:18:38.000Z","83","se17hzoq","1","dp-means++","0.5","1000","50","10","100","0","0","0","1509.765186992723","0","1","1","2","0.01939393939393939"
"sunny-sweep-16350","finished","-","rylan","","2021-12-31T11:18:36.000Z","10","se17hzoq","1","dp-means++","0.5","1000","50","2","10000","4","0","0","28220.908727365604","0","1","1","2","0.020024802480248023"
"rare-sweep-16349","finished","-","rylan","","2021-12-31T11:18:34.000Z","15","se17hzoq","1","dp-means++","0.5","1000","50","2","10000","3","0","0","32816.65930224018","0","1","1","2","0.02002964296429643"
"misty-sweep-16348","finished","-","rylan","","2021-12-31T11:18:29.000Z","18","se17hzoq","1","dp-means++","0.5","1000","50","2","10000","2","0","0","31101.052693224585","0","1","1","2","0.020022182218221826"
"swept-sweep-16347","finished","-","rylan","","2021-12-31T11:18:29.000Z","18","se17hzoq","1","dp-means++","0.5","1000","50","2","10000","1","0","0","26472.930410609784","0","1","1","2","0.020013481348134812"
"serene-sweep-16346","finished","-","rylan","","2021-12-31T11:18:28.000Z","19","se17hzoq","1","dp-means++","0.5","1000","50","2","10000","0","0","0","31817.058724615457","0","1","1","2","0.0199969396939694"
"major-sweep-16345","finished","-","rylan","","2021-12-31T11:18:28.000Z","18","se17hzoq","1","dp-means++","0.5","1000","50","2","1000","4","-3.5603532325164505e-17","0","2976.680089868521","0","1","1","2","0.01983383383383383"
"dauntless-sweep-16344","finished","-","rylan","","2021-12-31T11:18:28.000Z","9","se17hzoq","1","dp-means++","0.5","1000","50","2","1000","3","3.113594822820688e-17","0","3029.729679037294","0","1","1","2","0.020370370370370372"
"clear-sweep-16343","finished","-","rylan","","2021-12-31T11:18:27.000Z","20","se17hzoq","1","dp-means++","0.5","1000","50","2","1000","2","2.2894240697461283e-18","0","3190.963730671947","0","1","1","2","0.02029029029029029"
"robust-sweep-16342","finished","-","rylan","","2021-12-31T11:18:27.000Z","10","se17hzoq","1","dp-means++","0.5","1000","50","2","1000","1","5.945298623993748e-18","0","2806.9722602677516","0","1","1","2","0.020168168168168167"
"clear-sweep-16340","finished","-","rylan","","2021-12-31T11:18:26.000Z","10","se17hzoq","1","dp-means++","0.5","1000","50","2","100","4","0","0","276.6110487542111","0","1","1","2","0.023434343434343436"
"jumping-sweep-16341","finished","-","rylan","","2021-12-31T11:18:26.000Z","11","se17hzoq","1","dp-means++","0.5","1000","50","2","1000","0","-1.094481982399342e-17","0","3025.7068071271246","0","1","1","2","0.019687687687687687"
"lyric-sweep-16339","finished","-","rylan","","2021-12-31T11:18:25.000Z","12","se17hzoq","1","dp-means++","0.5","1000","50","2","100","3","0","0","291.74396757921824","0","1","1","2","0.020404040404040404"
"restful-sweep-16338","finished","-","rylan","","2021-12-31T11:18:23.000Z","11","se17hzoq","1","dp-means++","0.5","1000","50","2","100","2","0","0","308.9353389134957","0","1","1","2","0.021414141414141413"
"vital-sweep-16337","finished","-","rylan","","2021-12-31T11:18:22.000Z","11","se17hzoq","1","dp-means++","0.5","1000","50","2","100","1","0","0","302.1162077772774","0","1","1","2","0.018383838383838384"
"copper-sweep-16335","finished","-","rylan","","2021-12-31T11:18:10.000Z","23","se17hzoq","1","dp-means++","0.5","1000","25","50","10000","4","0","0","763838.2946724514","0","1","1","2","0.04000250025002501"
"exalted-sweep-16336","finished","-","rylan","","2021-12-31T11:18:10.000Z","11","se17hzoq","1","dp-means++","0.5","1000","50","2","100","0","0","0","395.7157463564346","0","1","1","2","0.01939393939393939"
"peachy-sweep-16332","finished","-","rylan","","2021-12-31T11:18:09.000Z","25","se17hzoq","1","dp-means++","0.5","1000","25","50","10000","1","0","0","733073.7973942319","0","1","1","2","0.04005362536253625"
"jumping-sweep-16333","finished","-","rylan","","2021-12-31T11:18:09.000Z","25","se17hzoq","1","dp-means++","0.5","1000","25","50","10000","2","0","0","736724.7676669041","0","1","1","2","0.03997811781178118"
