Num Initial Clusters,Num Inferred Clusters,Loss,_step,_wandb,_runtime,_timestamp,Adjusted Rand Score,Num Iter Till Convergence,Adjusted Mutual Info Score,Normalized Mutual Info Score,Runtime,Rand Score,n_samples,n_clusters,n_features,repeat_idx,init_method,max_distance_param,likelihood_cov_prefactor,centroids_prior_cov_prefactor,State,Sweep,run_name
504.0,508.0,30679.656299262933,0.0,{'runtime': 3},2.0,1641329275.0,0.0012191137870324344,4.0,0.020397348841429554,0.26778014176812753,0.2012454140931368,0.7992052052052052,1000,5,7,0,dp-means,10.0,50.0,5,finished,cngchcwr,deep-sweep-225
1000.0,1000.0,6500.9121700885,0.0,{'runtime': 3},2.0,1641329277.0,0.0,2.0,1.7624996650085032e-12,0.6341075970488453,0.26249365136027336,0.959965965965966,1000,25,29,1,dp-means,5.0,50.0,5,finished,cngchcwr,mild-sweep-224
1000.0,1000.0,6315.554741377702,0.0,{'runtime': 3},3.0,1641329274.0,0.0,2.0,1.819489963208398e-12,0.6347314222301335,0.280203128233552,0.9603443443443443,1000,25,29,0,dp-means,5.0,50.0,5,finished,cngchcwr,daily-sweep-223
976.0,976.0,934.3988129727228,0.0,{'runtime': 3},2.0,1641329270.0,3.914584124813061e-06,2.0,2.9114168858285423e-05,0.6298748282566035,0.21666857600212097,0.959921921921922,1000,25,7,1,dp-means,5.0,50.0,5,finished,cngchcwr,solar-sweep-222
987.0,987.0,2646.201309486197,0.0,{'runtime': 3},1.0,1641329268.0,4.826619921868404e-05,2.0,0.0012561412882192862,0.37594774118347407,0.17191702872514725,0.8004364364364365,1000,5,7,1,dp-means,5.0,50.0,5,finished,cngchcwr,lilac-sweep-218
1000.0,1000.0,26034.925567522565,0.0,{'runtime': 3},2.0,1641329271.0,0.0,2.0,4.66027910666101e-13,0.3777566775780946,0.2726885676383972,0.8004424424424424,1000,5,29,1,dp-means,5.0,50.0,5,finished,cngchcwr,twilight-sweep-220
1000.0,1000.0,35080.419224641766,0.0,{'runtime': 3},2.0,1641329269.0,0.0,2.0,6.782282883098306e-13,0.37764897361046734,0.23101064562797544,0.8002042042042042,1000,5,29,0,dp-means,5.0,50.0,5,finished,cngchcwr,northern-sweep-219
979.0,979.0,2833.43648846615,0.0,{'runtime': 3},1.0,1641329270.0,-8.799810349159995e-05,2.0,-0.0006489049693991515,0.6307213312358222,0.1718455497175455,0.9603003003003004,1000,25,7,0,dp-means,5.0,50.0,5,finished,cngchcwr,quiet-sweep-221
977.0,977.0,9950.4690197403,0.0,{'runtime': 3},2.0,1641329267.0,0.00011632299990611546,2.0,0.0020333353380966868,0.3742273204863565,0.13255205936729908,0.8001961961961962,1000,5,7,0,dp-means,5.0,50.0,5,finished,cngchcwr,wise-sweep-217
1000.0,1000.0,6500.912170088502,0.0,{'runtime': 3},2.0,1641329267.0,0.0,2.0,1.7624996650085032e-12,0.6341075970488453,0.2643037959933281,0.959965965965966,1000,25,29,1,dp-means,1.0,50.0,5,finished,cngchcwr,likely-sweep-216
1000.0,1000.0,6315.5547413777,0.0,{'runtime': 3},2.0,1641329259.0,0.0,2.0,1.819489963208398e-12,0.6347314222301335,0.2322420533746481,0.9603443443443443,1000,25,29,0,dp-means,1.0,50.0,5,finished,cngchcwr,worthy-sweep-215
1000.0,1000.0,695.7663268734677,0.0,{'runtime': 3},2.0,1641329258.0,0.0,2.0,1.7624996650085032e-12,0.6341075970488453,0.2294654920697212,0.959965965965966,1000,25,7,1,dp-means,1.0,50.0,5,finished,cngchcwr,curious-sweep-214
1000.0,1000.0,26034.925567522565,0.0,{'runtime': 3},2.0,1641329255.0,0.0,2.0,4.66027910666101e-13,0.3777566775780946,0.24763677455484867,0.8004424424424424,1000,5,29,1,dp-means,1.0,50.0,5,finished,cngchcwr,atomic-sweep-212
1000.0,1000.0,2626.831566318988,0.0,{'runtime': 3},3.0,1641329257.0,0.0,2.0,1.819489963208398e-12,0.6347314222301335,0.2202006969600916,0.9603443443443443,1000,25,7,0,dp-means,1.0,50.0,5,finished,cngchcwr,sage-sweep-213
1000.0,1000.0,35080.41922464176,0.0,{'runtime': 3},2.0,1641329255.0,0.0,2.0,6.782282883098306e-13,0.37764897361046734,0.174153296276927,0.8002042042042042,1000,5,29,0,dp-means,1.0,50.0,5,finished,cngchcwr,hearty-sweep-211
1000.0,1000.0,2523.5177546070463,0.0,{'runtime': 3},2.0,1641329255.0,0.0,2.0,4.66027910666101e-13,0.3777566775780946,0.18518759682774544,0.8004424424424424,1000,5,7,1,dp-means,1.0,50.0,5,finished,cngchcwr,devout-sweep-210
1000.0,1000.0,9710.163907097172,0.0,{'runtime': 3},2.0,1641329254.0,0.0,2.0,6.782282883098306e-13,0.37764897361046734,0.19301228411495688,0.8002042042042042,1000,5,7,0,dp-means,1.0,50.0,5,finished,cngchcwr,peach-sweep-209
1000.0,1000.0,6500.9121700885,0.0,{'runtime': 3},2.0,1641329254.0,0.0,2.0,1.7624996650085032e-12,0.6341075970488453,0.2056384328752756,0.959965965965966,1000,25,29,1,dp-means,0.5,50.0,5,finished,cngchcwr,sandy-sweep-208
1000.0,1000.0,695.7663268734677,0.0,{'runtime': 3},2.0,1641329252.0,0.0,2.0,1.7624996650085032e-12,0.6341075970488453,0.19678146578371525,0.959965965965966,1000,25,7,1,dp-means,0.5,50.0,5,finished,cngchcwr,denim-sweep-206
1000.0,1000.0,6315.5547413777,0.0,{'runtime': 3},2.0,1641329252.0,0.0,2.0,1.819489963208398e-12,0.6347314222301335,0.17599584721028805,0.9603443443443443,1000,25,29,0,dp-means,0.5,50.0,5,finished,cngchcwr,ruby-sweep-207
1000.0,1000.0,2626.831566318988,0.0,{'runtime': 3},2.0,1641329244.0,0.0,2.0,1.819489963208398e-12,0.6347314222301335,0.21168193966150284,0.9603443443443443,1000,25,7,0,dp-means,0.5,50.0,5,finished,cngchcwr,jumping-sweep-205
1000.0,1000.0,26034.925567522565,0.0,{'runtime': 3},2.0,1641329244.0,0.0,2.0,4.66027910666101e-13,0.3777566775780946,0.26134256087243557,0.8004424424424424,1000,5,29,1,dp-means,0.5,50.0,5,finished,cngchcwr,pleasant-sweep-204
1000.0,1000.0,35080.419224641766,0.0,{'runtime': 3},2.0,1641329243.0,0.0,2.0,6.782282883098306e-13,0.37764897361046734,0.2794395126402378,0.8002042042042042,1000,5,29,0,dp-means,0.5,50.0,5,finished,cngchcwr,drawn-sweep-203
1000.0,1000.0,9710.163907097172,0.0,{'runtime': 3},1.0,1641329239.0,0.0,2.0,6.782282883098306e-13,0.37764897361046734,0.14501450024545193,0.8002042042042042,1000,5,7,0,dp-means,0.5,50.0,5,finished,cngchcwr,swept-sweep-201
1000.0,1000.0,2523.5177546070463,0.0,{'runtime': 3},2.0,1641329239.0,0.0,2.0,4.66027910666101e-13,0.3777566775780946,0.19455349259078503,0.8004424424424424,1000,5,7,1,dp-means,0.5,50.0,5,finished,cngchcwr,northern-sweep-202
1000.0,1000.0,6500.912170088502,0.0,{'runtime': 3},1.0,1641329239.0,0.0,2.0,1.7624996650085032e-12,0.6341075970488453,0.1978190615773201,0.959965965965966,1000,25,29,1,dp-means,0.1,50.0,5,finished,cngchcwr,wandering-sweep-200
1000.0,1000.0,6315.554741377702,0.0,{'runtime': 3},1.0,1641329237.0,0.0,2.0,1.819489963208398e-12,0.6347314222301335,0.19786481000483036,0.9603443443443443,1000,25,29,0,dp-means,0.1,50.0,5,finished,cngchcwr,stellar-sweep-199
1000.0,1000.0,695.7663268734677,0.0,{'runtime': 3},1.0,1641329237.0,0.0,2.0,1.7624996650085032e-12,0.6341075970488453,0.19106528349220753,0.959965965965966,1000,25,7,1,dp-means,0.1,50.0,5,finished,cngchcwr,apricot-sweep-198
1000.0,1000.0,2626.831566318988,0.0,{'runtime': 3},3.0,1641329236.0,0.0,2.0,1.819489963208398e-12,0.6347314222301335,0.1893138475716114,0.9603443443443443,1000,25,7,0,dp-means,0.1,50.0,5,finished,cngchcwr,curious-sweep-197
1000.0,1000.0,26034.925567522565,0.0,{'runtime': 3},2.0,1641329236.0,0.0,2.0,4.66027910666101e-13,0.3777566775780946,0.2678975723683834,0.8004424424424424,1000,5,29,1,dp-means,0.1,50.0,5,finished,cngchcwr,leafy-sweep-196
1000.0,1000.0,35080.41922464176,0.0,{'runtime': 3},2.0,1641329228.0,0.0,2.0,6.782282883098306e-13,0.37764897361046734,0.20033658295869827,0.8002042042042042,1000,5,29,0,dp-means,0.1,50.0,5,finished,cngchcwr,peach-sweep-195
1000.0,1000.0,2523.5177546070463,0.0,{'runtime': 3},2.0,1641329227.0,0.0,2.0,4.66027910666101e-13,0.3777566775780946,0.1963747162371874,0.8004424424424424,1000,5,7,1,dp-means,0.1,50.0,5,finished,cngchcwr,electric-sweep-194
1000.0,1000.0,9710.163907097172,0.0,{'runtime': 3},2.0,1641329226.0,0.0,2.0,6.782282883098306e-13,0.37764897361046734,0.222281564027071,0.8002042042042042,1000,5,7,0,dp-means,0.1,50.0,5,finished,cngchcwr,denim-sweep-193
1.0,1.0,429290.1553157086,0.0,{'runtime': 3},1.0,1641329223.0,0.0,2.0,-6.591644296403819e-17,0.0,0.11281517520546912,0.04003403403403403,1000,25,29,1,dp-means,500.0,10.0,5,finished,cngchcwr,lucky-sweep-192
1.0,1.0,104717.56786453754,0.0,{'runtime': 3},2.0,1641329224.0,0.0,2.0,-6.591644296403819e-17,0.0,0.10091576725244522,0.04003403403403403,1000,25,7,1,dp-means,500.0,10.0,5,finished,cngchcwr,desert-sweep-190
1.0,1.0,436076.6500716891,0.0,{'runtime': 3},3.0,1641329225.0,0.0,2.0,-3.374047563088763e-17,0.0,0.08390498533844948,0.03965565565565565,1000,25,29,0,dp-means,500.0,10.0,5,finished,cngchcwr,stilted-sweep-191
1.0,1.0,101913.06008469178,0.0,{'runtime': 3},1.0,1641329222.0,0.0,2.0,-3.374047563088763e-17,0.0,0.10786695778369904,0.03965565565565565,1000,25,7,0,dp-means,500.0,10.0,5,finished,cngchcwr,icy-sweep-189
1.0,1.0,426901.759079229,0.0,{'runtime': 3},1.0,1641329222.0,0.0,2.0,-2.054045494103695e-16,0.0,0.10875419154763222,0.19955755755755755,1000,5,29,1,dp-means,500.0,10.0,5,finished,cngchcwr,electric-sweep-188
1.0,1.0,434203.9187032177,0.0,{'runtime': 3},2.0,1641329220.0,0.0,2.0,4.617703779927493e-16,0.0,0.08647675067186356,0.1997957957957958,1000,5,29,0,dp-means,500.0,10.0,5,finished,cngchcwr,sandy-sweep-187
1.0,1.0,97689.88191735825,0.0,{'runtime': 3},1.0,1641329220.0,0.0,2.0,-2.054045494103695e-16,0.0,0.07468988001346588,0.19955755755755755,1000,5,7,1,dp-means,500.0,10.0,5,finished,cngchcwr,peach-sweep-186
1.0,1.0,94390.74107246456,0.0,{'runtime': 3},2.0,1641329212.0,0.0,2.0,4.617703779927493e-16,0.0,0.09885353036224842,0.1997957957957958,1000,5,7,0,dp-means,500.0,10.0,5,finished,cngchcwr,graceful-sweep-185
1.0,1.0,429290.1553157086,0.0,{'runtime': 3},2.0,1641329214.0,0.0,2.0,-6.591644296403819e-17,0.0,0.11560125090181828,0.04003403403403403,1000,25,29,1,dp-means,100.0,10.0,5,finished,cngchcwr,glamorous-sweep-184
1.0,1.0,436076.6500716891,0.0,{'runtime': 3},2.0,1641329212.0,0.0,2.0,-3.374047563088763e-17,0.0,0.1781334038823843,0.03965565565565565,1000,25,29,0,dp-means,100.0,10.0,5,finished,cngchcwr,bumbling-sweep-183
1.0,1.0,104717.56786453754,0.0,{'runtime': 3},2.0,1641329208.0,0.0,2.0,-6.591644296403819e-17,0.0,0.0967849548906088,0.04003403403403403,1000,25,7,1,dp-means,100.0,10.0,5,finished,cngchcwr,toasty-sweep-182
1.0,1.0,426901.759079229,0.0,{'runtime': 3},1.0,1641329208.0,0.0,2.0,-2.054045494103695e-16,0.0,0.13170642778277397,0.19955755755755755,1000,5,29,1,dp-means,100.0,10.0,5,finished,cngchcwr,stellar-sweep-180
1.0,1.0,101913.06008469178,0.0,{'runtime': 3},1.0,1641329208.0,0.0,2.0,-3.374047563088763e-17,0.0,0.08155783079564571,0.03965565565565565,1000,25,7,0,dp-means,100.0,10.0,5,finished,cngchcwr,amber-sweep-181
1.0,1.0,434203.9187032177,0.0,{'runtime': 3},1.0,1641329206.0,0.0,2.0,4.617703779927493e-16,0.0,0.1138809770345688,0.1997957957957958,1000,5,29,0,dp-means,100.0,10.0,5,finished,cngchcwr,eager-sweep-179
1.0,1.0,97689.88191735825,0.0,{'runtime': 3},2.0,1641329204.0,0.0,2.0,-2.054045494103695e-16,0.0,0.10235021077096462,0.19955755755755755,1000,5,7,1,dp-means,100.0,10.0,5,finished,cngchcwr,atomic-sweep-178
1.0,1.0,94390.74107246456,0.0,{'runtime': 3},2.0,1641329205.0,0.0,2.0,4.617703779927493e-16,0.0,0.08219471946358681,0.1997957957957958,1000,5,7,0,dp-means,100.0,10.0,5,finished,cngchcwr,stilted-sweep-177
1.0,1.0,429290.1553157086,0.0,{'runtime': 3},2.0,1641329205.0,0.0,2.0,-6.591644296403819e-17,0.0,0.102889658883214,0.04003403403403403,1000,25,29,1,dp-means,50.0,10.0,5,finished,cngchcwr,colorful-sweep-176
1.0,1.0,436076.6500716891,0.0,{'runtime': 2},2.0,1641329198.0,0.0,2.0,-3.374047563088763e-17,0.0,0.11129368282854556,0.03965565565565565,1000,25,29,0,dp-means,50.0,10.0,5,finished,cngchcwr,distinctive-sweep-175
1.0,1.0,104717.56786453754,0.0,{'runtime': 2},2.0,1641329197.0,0.0,2.0,-6.591644296403819e-17,0.0,0.10096576437354088,0.04003403403403403,1000,25,7,1,dp-means,50.0,10.0,5,finished,cngchcwr,logical-sweep-174
1.0,1.0,101913.06008469178,0.0,{'runtime': 3},2.0,1641329196.0,0.0,2.0,-3.374047563088763e-17,0.0,0.12636357359588146,0.03965565565565565,1000,25,7,0,dp-means,50.0,10.0,5,finished,cngchcwr,legendary-sweep-173
1.0,1.0,426901.759079229,0.0,{'runtime': 3},2.0,1641329195.0,0.0,2.0,-2.054045494103695e-16,0.0,0.12832245975732803,0.19955755755755755,1000,5,29,1,dp-means,50.0,10.0,5,finished,cngchcwr,peachy-sweep-172
1.0,1.0,97689.88191735825,0.0,{'runtime': 3},2.0,1641329193.0,0.0,2.0,-2.054045494103695e-16,0.0,0.08704333193600178,0.19955755755755755,1000,5,7,1,dp-means,50.0,10.0,5,finished,cngchcwr,prime-sweep-170
1.0,1.0,434203.9187032177,0.0,{'runtime': 3},2.0,1641329193.0,0.0,2.0,4.617703779927493e-16,0.0,0.09066639840602876,0.1997957957957958,1000,5,29,0,dp-means,50.0,10.0,5,finished,cngchcwr,celestial-sweep-171
1.0,1.0,94390.74107246456,0.0,{'runtime': 3},2.0,1641329191.0,0.0,2.0,4.617703779927493e-16,0.0,0.0961848646402359,0.1997957957957958,1000,5,7,0,dp-means,50.0,10.0,5,finished,cngchcwr,chocolate-sweep-169
1000.0,1000.0,5476.635438976867,0.0,{'runtime': 3},2.0,1641329189.0,0.0,2.0,1.7624996650085032e-12,0.6341075970488453,0.23760322481393817,0.959965965965966,1000,25,29,1,dp-means,10.0,10.0,5,finished,cngchcwr,desert-sweep-168
1000.0,1000.0,5908.526659721369,0.0,{'runtime': 3},2.0,1641329189.0,0.0,2.0,1.819489963208398e-12,0.6347314222301335,0.16570268385112286,0.9603443443443443,1000,25,29,0,dp-means,10.0,10.0,5,finished,cngchcwr,usual-sweep-167
69.0,73.0,31602.49367300905,0.0,{'runtime': 3},2.0,1641329190.0,0.06351531636259031,17.0,0.19631627813334376,0.37308915929282865,0.6277233306318521,0.9475415415415416,1000,25,7,1,dp-means,10.0,10.0,5,finished,cngchcwr,stellar-sweep-166
64.0,70.0,31652.0320953998,0.0,{'runtime': 3},2.0,1641329183.0,0.05050329165706711,13.0,0.1665132576093556,0.3467786747626402,0.4920734129846096,0.9463823823823824,1000,25,7,0,dp-means,10.0,10.0,5,finished,cngchcwr,glad-sweep-165
1000.0,1000.0,26235.04144602068,0.0,{'runtime': 3},2.0,1641329182.0,0.0,2.0,4.66027910666101e-13,0.3777566775780946,0.16693415120244026,0.8004424424424424,1000,5,29,1,dp-means,10.0,10.0,5,finished,cngchcwr,winter-sweep-164
1000.0,1000.0,35810.54794825727,0.0,{'runtime': 3},3.0,1641329183.0,0.0,2.0,6.782282883098306e-13,0.37764897361046734,0.26738869212567806,0.8002042042042042,1000,5,29,0,dp-means,10.0,10.0,5,finished,cngchcwr,splendid-sweep-163
61.0,69.0,29528.824099170768,0.0,{'runtime': 4},2.0,1641329181.0,0.04615080755126948,17.0,0.2246687302339916,0.2652841778511387,0.7447527591139078,0.7989269269269269,1000,5,7,1,dp-means,10.0,10.0,5,finished,cngchcwr,gentle-sweep-162
56.0,58.0,32987.88182549677,0.0,{'runtime': 3},2.0,1641329178.0,0.03607463256557621,15.0,0.17082837729478922,0.20795385493984497,0.4038920197635889,0.7955355355355356,1000,5,7,0,dp-means,10.0,10.0,5,finished,cngchcwr,royal-sweep-161
1000.0,1000.0,5476.635438976867,0.0,{'runtime': 3},2.0,1641329178.0,0.0,2.0,1.7624996650085032e-12,0.6341075970488453,0.2330736722797155,0.959965965965966,1000,25,29,1,dp-means,5.0,10.0,5,finished,cngchcwr,rose-sweep-160
1000.0,1000.0,5908.526659721369,0.0,{'runtime': 3},1.0,1641329175.0,0.0,2.0,1.819489963208398e-12,0.6347314222301335,0.20099452324211595,0.9603443443443443,1000,25,29,0,dp-means,5.0,10.0,5,finished,cngchcwr,iconic-sweep-159
599.0,601.0,4761.607969494737,0.0,{'runtime': 3},2.0,1641329173.0,0.007563837062249637,4.0,0.04689904265221624,0.5639613523628112,0.260772880166769,0.958950950950951,1000,25,7,1,dp-means,5.0,10.0,5,finished,cngchcwr,swept-sweep-158
537.0,539.0,7393.386796447623,0.0,{'runtime': 3},2.0,1641329174.0,0.008738356617556904,6.0,0.04522617927511088,0.5442049393700886,0.35806385427713394,0.9589149149149148,1000,25,7,0,dp-means,5.0,10.0,5,finished,cngchcwr,deft-sweep-157
1000.0,1000.0,26235.04144602068,0.0,{'runtime': 3},2.0,1641329174.0,0.0,2.0,4.66027910666101e-13,0.3777566775780946,0.22853690572082996,0.8004424424424424,1000,5,29,1,dp-means,5.0,10.0,5,finished,cngchcwr,dauntless-sweep-156
1000.0,1000.0,35810.54794825727,0.0,{'runtime': 3},2.0,1641329167.0,0.0,2.0,6.782282883098306e-13,0.37764897361046734,0.24185417965054512,0.8002042042042042,1000,5,29,0,dp-means,5.0,10.0,5,finished,cngchcwr,blooming-sweep-155
509.0,511.0,7744.534437821983,0.0,{'runtime': 3},2.0,1641329166.0,0.0056397369851333675,5.0,0.0883510591299581,0.3197776979310176,0.23800073377788067,0.8003083083083083,1000,5,7,1,dp-means,5.0,10.0,5,finished,cngchcwr,generous-sweep-154
460.0,462.0,13021.208432261748,0.0,{'runtime': 3},3.0,1641329165.0,0.005173778594710185,6.0,0.07923497996005793,0.29850349315598546,0.3775008041411638,0.7997897897897898,1000,5,7,0,dp-means,5.0,10.0,5,finished,cngchcwr,polar-sweep-153
1000.0,1000.0,5476.635438976867,0.0,{'runtime': 3},2.0,1641329164.0,0.0,2.0,1.7624996650085032e-12,0.6341075970488453,0.3308088071644306,0.959965965965966,1000,25,29,1,dp-means,1.0,10.0,5,finished,cngchcwr,dazzling-sweep-152
1000.0,1000.0,5908.526659721369,0.0,{'runtime': 3},2.0,1641329162.0,0.0,2.0,1.819489963208398e-12,0.6347314222301335,0.27157723903656006,0.9603443443443443,1000,25,29,0,dp-means,1.0,10.0,5,finished,cngchcwr,giddy-sweep-151
1000.0,1000.0,2588.869724109668,0.0,{'runtime': 3},2.0,1641329160.0,0.0,2.0,1.819489963208398e-12,0.6347314222301335,0.15634301491081715,0.9603443443443443,1000,25,7,0,dp-means,1.0,10.0,5,finished,cngchcwr,morning-sweep-149
1000.0,1000.0,411.0795786717213,0.0,{'runtime': 3},2.0,1641329162.0,0.0,2.0,1.7624996650085032e-12,0.6341075970488453,0.18117325194180012,0.959965965965966,1000,25,7,1,dp-means,1.0,10.0,5,finished,cngchcwr,fine-sweep-150
1000.0,1000.0,26235.04144602068,0.0,{'runtime': 3},2.0,1641329158.0,0.0,2.0,4.66027910666101e-13,0.3777566775780946,0.23689160868525505,0.8004424424424424,1000,5,29,1,dp-means,1.0,10.0,5,finished,cngchcwr,easy-sweep-148
1000.0,1000.0,35810.54794825727,0.0,{'runtime': 3},2.0,1641329158.0,0.0,2.0,6.782282883098306e-13,0.37764897361046734,0.15660662949085236,0.8002042042042042,1000,5,29,0,dp-means,1.0,10.0,5,finished,cngchcwr,serene-sweep-147
1000.0,1000.0,2813.9728108115455,0.0,{'runtime': 2},2.0,1641329158.0,0.0,2.0,4.66027910666101e-13,0.3777566775780946,0.19042431190609932,0.8004424424424424,1000,5,7,1,dp-means,1.0,10.0,5,finished,cngchcwr,upbeat-sweep-146
1000.0,1000.0,8603.543214379413,0.0,{'runtime': 3},1.0,1641329152.0,0.0,2.0,6.782282883098306e-13,0.37764897361046734,0.21072565019130707,0.8002042042042042,1000,5,7,0,dp-means,1.0,10.0,5,finished,cngchcwr,wild-sweep-145
1000.0,1000.0,5476.635438976867,0.0,{'runtime': 3},1.0,1641329150.0,0.0,2.0,1.7624996650085032e-12,0.6341075970488453,0.19622442871332169,0.959965965965966,1000,25,29,1,dp-means,0.5,10.0,5,finished,cngchcwr,valiant-sweep-144
1000.0,1000.0,5908.526659721369,0.0,{'runtime': 3},3.0,1641329152.0,0.0,2.0,1.819489963208398e-12,0.6347314222301335,0.252797432243824,0.9603443443443443,1000,25,29,0,dp-means,0.5,10.0,5,finished,cngchcwr,earthy-sweep-143
1000.0,1000.0,411.0795786717213,0.0,{'runtime': 3},3.0,1641329151.0,0.0,2.0,1.7624996650085032e-12,0.6341075970488453,0.21882453560829165,0.959965965965966,1000,25,7,1,dp-means,0.5,10.0,5,finished,cngchcwr,vague-sweep-142
1000.0,1000.0,35810.54794825727,0.0,{'runtime': 3},2.0,1641329145.0,0.0,2.0,6.782282883098306e-13,0.37764897361046734,0.23691734857857227,0.8002042042042042,1000,5,29,0,dp-means,0.5,10.0,5,finished,cngchcwr,prime-sweep-139
1000.0,1000.0,2588.869724109668,0.0,{'runtime': 3},2.0,1641329146.0,0.0,2.0,1.819489963208398e-12,0.6347314222301335,0.1286261770874262,0.9603443443443443,1000,25,7,0,dp-means,0.5,10.0,5,finished,cngchcwr,volcanic-sweep-141
1000.0,1000.0,26235.04144602068,0.0,{'runtime': 3},2.0,1641329146.0,0.0,2.0,4.66027910666101e-13,0.3777566775780946,0.23671832494437697,0.8004424424424424,1000,5,29,1,dp-means,0.5,10.0,5,finished,cngchcwr,frosty-sweep-140
1000.0,1000.0,2813.9728108115455,0.0,{'runtime': 3},2.0,1641329142.0,0.0,2.0,4.66027910666101e-13,0.3777566775780946,0.18954943493008616,0.8004424424424424,1000,5,7,1,dp-means,0.5,10.0,5,finished,cngchcwr,laced-sweep-138
1000.0,1000.0,8603.543214379413,0.0,{'runtime': 3},1.0,1641329142.0,0.0,2.0,6.782282883098306e-13,0.37764897361046734,0.1379902083426714,0.8002042042042042,1000,5,7,0,dp-means,0.5,10.0,5,finished,cngchcwr,misty-sweep-137
1000.0,1000.0,5476.635438976867,0.0,{'runtime': 3},2.0,1641329143.0,0.0,2.0,1.7624996650085032e-12,0.6341075970488453,0.16093225590884686,0.959965965965966,1000,25,29,1,dp-means,0.1,10.0,5,finished,cngchcwr,vague-sweep-136
1000.0,1000.0,5908.526659721369,0.0,{'runtime': 3},2.0,1641329136.0,0.0,2.0,1.819489963208398e-12,0.6347314222301335,0.2010201755911112,0.9603443443443443,1000,25,29,0,dp-means,0.1,10.0,5,finished,cngchcwr,comic-sweep-135
1000.0,1000.0,411.0795786717213,0.0,{'runtime': 3},2.0,1641329134.0,0.0,2.0,1.7624996650085032e-12,0.6341075970488453,0.17203626595437527,0.959965965965966,1000,25,7,1,dp-means,0.1,10.0,5,finished,cngchcwr,lively-sweep-134
1000.0,1000.0,2588.869724109668,0.0,{'runtime': 3},2.0,1641329134.0,0.0,2.0,1.819489963208398e-12,0.6347314222301335,0.13027245551347733,0.9603443443443443,1000,25,7,0,dp-means,0.1,10.0,5,finished,cngchcwr,solar-sweep-133
1000.0,1000.0,26235.04144602068,0.0,{'runtime': 3},3.0,1641329134.0,0.0,2.0,4.66027910666101e-13,0.3777566775780946,0.25707175210118294,0.8004424424424424,1000,5,29,1,dp-means,0.1,10.0,5,finished,cngchcwr,eager-sweep-132
1000.0,1000.0,35810.54794825727,0.0,{'runtime': 3},2.0,1641329133.0,0.0,2.0,6.782282883098306e-13,0.37764897361046734,0.27814975939691067,0.8002042042042042,1000,5,29,0,dp-means,0.1,10.0,5,finished,cngchcwr,vibrant-sweep-131
1000.0,1000.0,2813.9728108115455,0.0,{'runtime': 3},2.0,1641329131.0,0.0,2.0,4.66027910666101e-13,0.3777566775780946,0.1788349635899067,0.8004424424424424,1000,5,7,1,dp-means,0.1,10.0,5,finished,cngchcwr,cool-sweep-130
1000.0,1000.0,8603.543214379413,0.0,{'runtime': 3},2.0,1641329131.0,0.0,2.0,6.782282883098306e-13,0.37764897361046734,0.18829171359539032,0.8002042042042042,1000,5,7,0,dp-means,0.1,10.0,5,finished,cngchcwr,revived-sweep-129
1.0,1.0,289687.2309660203,0.0,{'runtime': 3},2.0,1641329128.0,0.0,2.0,-3.374047563088763e-17,0.0,0.15563626773655417,0.03965565565565565,1000,25,29,0,dp-means,500.0,5.0,5,finished,cngchcwr,faithful-sweep-127
1.0,1.0,284488.5021674027,0.0,{'runtime': 3},1.0,1641329127.0,0.0,2.0,-6.591644296403819e-17,0.0,0.08863543160259724,0.04003403403403403,1000,25,29,1,dp-means,500.0,5.0,5,finished,cngchcwr,cerulean-sweep-128
1.0,1.0,70596.73767726566,0.0,{'runtime': 3},2.0,1641329127.0,0.0,2.0,-6.591644296403819e-17,0.0,0.1018364019691944,0.04003403403403403,1000,25,7,1,dp-means,500.0,5.0,5,finished,cngchcwr,apricot-sweep-126
1.0,1.0,67211.15061822711,0.0,{'runtime': 3},2.0,1641329121.0,0.0,2.0,-3.374047563088763e-17,0.0,0.1012339387089014,0.03965565565565565,1000,25,7,0,dp-means,500.0,5.0,5,finished,cngchcwr,electric-sweep-125
1.0,1.0,283350.0807151885,0.0,{'runtime': 3},2.0,1641329119.0,0.0,2.0,-2.054045494103695e-16,0.0,0.10729405656456947,0.19955755755755755,1000,5,29,1,dp-means,500.0,5.0,5,finished,cngchcwr,classic-sweep-124
1.0,1.0,292633.54173833714,0.0,{'runtime': 3},1.0,1641329119.0,0.0,2.0,4.617703779927493e-16,0.0,0.10181486420333384,0.1997957957957958,1000,5,29,0,dp-means,500.0,5.0,5,finished,cngchcwr,skilled-sweep-123
1.0,1.0,63272.099416120975,0.0,{'runtime': 3},2.0,1641329120.0,0.0,2.0,-2.054045494103695e-16,0.0,0.10705872997641563,0.19955755755755755,1000,5,7,1,dp-means,500.0,5.0,5,finished,cngchcwr,dainty-sweep-122
1.0,1.0,60147.823689428216,0.0,{'runtime': 3},2.0,1641329118.0,0.0,2.0,4.617703779927493e-16,0.0,0.10353983752429484,0.1997957957957958,1000,5,7,0,dp-means,500.0,5.0,5,finished,cngchcwr,different-sweep-121
1.0,1.0,284488.5021674027,0.0,{'runtime': 3},2.0,1641329115.0,0.0,2.0,-6.591644296403819e-17,0.0,0.10437121242284776,0.04003403403403403,1000,25,29,1,dp-means,100.0,5.0,5,finished,cngchcwr,sandy-sweep-120
