"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","centroids_prior_cov_prefactor","init_method","likelihood_cov_prefactor","max_distance_param","n_clusters","n_features","n_samples","repeat_idx","Adjusted Mutual Info Score","Adjusted Rand Score","Loss","Normalized Mutual Info Score","Num Inferred Clusters","Num Initial Clusters","Num Iter Till Convergence","Rand Score"
"comfy-sweep-1605","nu49pmfe","finished","-","rylan","","2021-12-30T19:50:39.000Z","11","cm8fwjsi","10","dp-means","1","0.1","20","10","100","4","-3.6665566037254044e-14","0","387.6842268319783","0.7743529837814455","100","100","2","0.94989898989899"
"leafy-sweep-1604","cjhndjln","finished","-","rylan","","2021-12-30T19:50:39.000Z","83","cm8fwjsi","10","dp-means","1","0.1","20","10","100","3","6.696691265675216e-15","0","514.1099418052283","0.7696838862411822","100","100","2","0.948080808080808"
"divine-sweep-1603","cpz7xs35","finished","-","rylan","","2021-12-30T19:50:38.000Z","10","cm8fwjsi","10","dp-means","1","0.1","20","10","100","2","2.5289955074190513e-14","0","507.7751387252663","0.7759677271689874","100","100","2","0.9513131313131312"
"eternal-sweep-1601","yb4i9qh3","finished","-","rylan","","2021-12-30T19:50:37.000Z","11","cm8fwjsi","10","dp-means","1","0.1","20","10","100","0","-6.3241417380813506e-15","0","132.36780171930275","0.7760393978081617","100","100","2","0.9515151515151516"
"expert-sweep-1598","rqy6lkkd","finished","-","rylan","","2021-12-30T19:50:37.000Z","84","cm8fwjsi","10","dp-means","1","0.1","10","100","1000","7","1.0901878069738929e-12","0","103715.82441118392","0.4992806362807908","1000","1000","2","0.900004004004004"
"glamorous-sweep-1599","byanggi3","finished","-","rylan","","2021-12-30T19:50:37.000Z","89","cm8fwjsi","10","dp-means","1","0.1","10","100","1000","8","8.80028144315671e-13","0","105776.38753685004","0.4989985445664239","1000","1000","2","0.8996696696696697"
"pious-sweep-1602","2smx115o","finished","-","rylan","","2021-12-30T19:50:37.000Z","11","cm8fwjsi","10","dp-means","1","0.1","20","10","100","1","-4.496778022946967e-14","0","510.31278839830634","0.777085633050331","100","100","2","0.9527272727272728"
"royal-sweep-1600","iltbsaev","finished","-","rylan","","2021-12-30T19:50:37.000Z","84","cm8fwjsi","10","dp-means","1","0.1","10","100","1000","9","1.5833799995950085e-12","0","100349.27731695848","0.49943000865124465","1000","1000","2","0.9002162162162162"
"still-sweep-1596","2ovphab9","finished","-","rylan","","2021-12-30T19:50:36.000Z","880","cm8fwjsi","10","dp-means","1","0.1","10","100","1000","5","1.2549150641131345e-12","0","103414.32534497902","0.49938714151749114","1000","1000","2","0.9001281281281281"
"avid-sweep-1597","uqm4auwf","finished","-","rylan","","2021-12-30T19:50:36.000Z","13","cm8fwjsi","10","dp-means","1","0.1","10","100","1000","6","7.260478444723118e-13","0","105276.52121916182","0.49950765101983546","1000","1000","2","0.9002842842842843"
"elated-sweep-1595","hk1htj6j","finished","-","rylan","","2021-12-30T19:50:35.000Z","90","cm8fwjsi","10","dp-means","1","0.1","10","100","1000","4","7.558270911360576e-13","0","99362.59426875722","0.49902980131011304","1000","1000","2","0.8996956956956957"
"devout-sweep-1592","4hw6vci9","finished","-","rylan","","2021-12-30T19:50:26.000Z","20","cm8fwjsi","10","dp-means","1","0.1","10","100","1000","1","4.907161061671084e-13","0","97763.693808849","0.4995116160794237","1000","1000","2","0.9003003003003003"
"ethereal-sweep-1594","f7qb9s13","finished","-","rylan","","2021-12-30T19:50:26.000Z","21","cm8fwjsi","10","dp-means","1","0.1","10","100","1000","3","6.977466603401253e-13","0","98477.49170402288","0.4995415000039526","1000","1000","2","0.9003323323323323"
"zany-sweep-1593","bjdl6v2a","finished","-","rylan","","2021-12-30T19:50:26.000Z","20","cm8fwjsi","10","dp-means","1","0.1","10","100","1000","2","9.025405196991679e-13","0","106545.8788643454","0.4993004385566098","1000","1000","2","0.900064064064064"
"efficient-sweep-1590","h5dbnzd9","finished","-","rylan","","2021-12-30T19:50:25.000Z","10","cm8fwjsi","10","dp-means","1","0.1","10","100","100","9","-9.04110186349169e-14","0","11556.002237649416","0.6540116046257255","100","100","2","0.8963636363636364"
"generous-sweep-1591","d4kzz9jw","finished","-","rylan","","2021-12-30T19:50:25.000Z","21","cm8fwjsi","10","dp-means","1","0.1","10","100","1000","0","8.569297922535537e-13","0","108625.14244766906","0.499518308537575","1000","1000","2","0.9002782782782783"
"celestial-sweep-1588","cjhndjln","finished","-","rylan","","2021-12-30T19:50:23.000Z","10","cm8fwjsi","10","dp-means","1","0.1","10","100","100","7","-8.705899228798939e-14","0","10113.00567838763","0.6541416780104106","100","100","2","0.8955555555555555"
"grateful-sweep-1587","cpz7xs35","finished","-","rylan","","2021-12-30T19:50:23.000Z","12","cm8fwjsi","10","dp-means","1","0.1","10","100","100","6","-6.853703475035334e-14","0","11273.5778785844","0.6532276009239765","100","100","2","0.8955555555555555"
"hardy-sweep-1589","nu49pmfe","finished","-","rylan","","2021-12-30T19:50:23.000Z","10","cm8fwjsi","10","dp-means","1","0.1","10","100","100","8","-2.909172036353863e-14","0","10731.096127710018","0.65728861835123","100","100","2","0.9002020202020202"
"driven-sweep-1586","2smx115o","finished","-","rylan","","2021-12-30T19:50:22.000Z","12","cm8fwjsi","10","dp-means","1","0.1","10","100","100","5","-8.972881231808497e-14","0","9314.44094521669","0.6640251616912509","100","100","2","0.9062626262626262"
"solar-sweep-1585","iltbsaev","finished","-","rylan","","2021-12-30T19:50:22.000Z","12","cm8fwjsi","10","dp-means","1","0.1","10","100","100","4","-4.4714310472326655e-14","0","9902.54828083664","0.662516760814852","100","100","2","0.9046464646464648"
"astral-sweep-1584","2ovphab9","finished","-","rylan","","2021-12-30T19:50:20.000Z","12","cm8fwjsi","10","dp-means","1","0.1","10","100","100","3","7.416568404139815e-16","0","9435.748411832932","0.6485631664408416","100","100","2","0.8911111111111111"
"glad-sweep-1583","hk1htj6j","finished","-","rylan","","2021-12-30T19:50:19.000Z","13","cm8fwjsi","10","dp-means","1","0.1","10","100","100","2","-5.951309391723207e-14","0","10124.642150864252","0.6617124191798966","100","100","2","0.903838383838384"
"warm-sweep-1582","jywcbst8","finished","-","rylan","","2021-12-30T19:50:11.000Z","27","cm8fwjsi","10","dp-means","1","0.1","10","100","100","1","-7.436070425682708e-14","0","10271.942239310843","0.6568629663645712","100","100","2","0.8977777777777778"
"different-sweep-1581","d4kzz9jw","finished","-","rylan","","2021-12-30T19:50:10.000Z","10","cm8fwjsi","10","dp-means","1","0.1","10","100","100","0","-6.174954389443725e-14","0","11546.018278906346","0.6585228304575957","100","100","2","0.9008080808080808"
"proud-sweep-1580","h5dbnzd9","finished","-","rylan","","2021-12-30T19:50:10.000Z","11","cm8fwjsi","10","dp-means","1","0.1","10","50","1000","9","1.5833799995950085e-12","0","40239.591286097464","0.49943000865124465","1000","1000","2","0.9002162162162162"
"major-sweep-1579","guq26bw2","finished","-","rylan","","2021-12-30T19:50:09.000Z","28","cm8fwjsi","10","dp-means","1","0.1","10","50","1000","8","8.80028144315671e-13","0","45856.12884652635","0.4989985445664239","1000","1000","2","0.8996696696696697"
"ruby-sweep-1578","6qfsbkky","finished","-","rylan","","2021-12-30T19:50:09.000Z","27","cm8fwjsi","10","dp-means","1","0.1","10","50","1000","7","1.0901878069738929e-12","0","60210.97562665536","0.4992806362807908","1000","1000","2","0.900004004004004"
"fluent-sweep-1577","nu49pmfe","finished","-","rylan","","2021-12-30T19:50:08.000Z","13","cm8fwjsi","10","dp-means","1","0.1","10","50","1000","6","7.260478444723118e-13","0","50460.50188099113","0.49950765101983546","1000","1000","2","0.9002842842842843"
"expert-sweep-1576","cpz7xs35","finished","-","rylan","","2021-12-30T19:50:08.000Z","11","cm8fwjsi","10","dp-means","1","0.1","10","50","1000","5","1.2549150641131345e-12","0","45340.64288200471","0.49938714151749114","1000","1000","2","0.9001281281281281"
"desert-sweep-1574","4rwl4ayw","finished","-","rylan","","2021-12-30T19:50:07.000Z","30","cm8fwjsi","10","dp-means","1","0.1","10","50","1000","3","6.977466603401253e-13","0","42767.404657851475","0.4995415000039526","1000","1000","2","0.9003323323323323"
"royal-sweep-1575","cjhndjln","finished","-","rylan","","2021-12-30T19:50:07.000Z","14","cm8fwjsi","10","dp-means","1","0.1","10","50","1000","4","7.558270911360576e-13","0","41019.94313046856","0.49902980131011304","1000","1000","2","0.8996956956956957"
"quiet-sweep-1571","f7qb9s13","finished","-","rylan","","2021-12-30T19:50:06.000Z","14","cm8fwjsi","10","dp-means","1","0.1","10","50","1000","0","8.569297922535537e-13","0","40202.96563724087","0.499518308537575","1000","1000","2","0.9002782782782783"
"cosmic-sweep-1573","2smx115o","finished","-","rylan","","2021-12-30T19:50:06.000Z","12","cm8fwjsi","10","dp-means","1","0.1","10","50","1000","2","9.025405196991679e-13","0","56349.29995020176","0.4993004385566098","1000","1000","2","0.900064064064064"
"feasible-sweep-1572","iltbsaev","finished","-","rylan","","2021-12-30T19:50:06.000Z","12","cm8fwjsi","10","dp-means","1","0.1","10","50","1000","1","4.907161061671084e-13","0","50992.99898750923","0.4995116160794237","1000","1000","2","0.9003003003003003"
"pleasant-sweep-1570","2ovphab9","finished","-","rylan","","2021-12-30T19:50:05.000Z","12","cm8fwjsi","10","dp-means","1","0.1","10","50","100","9","-9.04110186349169e-14","0","5739.857570806729","0.6540116046257255","100","100","2","0.8963636363636364"
"atomic-sweep-1569","hk1htj6j","finished","-","rylan","","2021-12-30T19:50:04.000Z","12","cm8fwjsi","10","dp-means","1","0.1","10","50","100","8","-2.909172036353863e-14","0","6582.708728225404","0.65728861835123","100","100","2","0.9002020202020202"
"rural-sweep-1568","4try7qmc","finished","-","rylan","","2021-12-30T19:49:56.000Z","82","cm8fwjsi","10","dp-means","1","0.1","10","50","100","7","-8.705899228798939e-14","0","5189.619269866611","0.6541416780104106","100","100","2","0.8955555555555555"
"clean-sweep-1567","jywcbst8","finished","-","rylan","","2021-12-30T19:49:55.000Z","10","cm8fwjsi","10","dp-means","1","0.1","10","50","100","6","-6.853703475035334e-14","0","4300.784244008129","0.6532276009239765","100","100","2","0.8955555555555555"
"dutiful-sweep-1565","h5dbnzd9","finished","-","rylan","","2021-12-30T19:49:54.000Z","10","cm8fwjsi","10","dp-means","1","0.1","10","50","100","4","-4.4714310472326655e-14","0","5106.829357851446","0.662516760814852","100","100","2","0.9046464646464648"
"brisk-sweep-1566","d4kzz9jw","finished","-","rylan","","2021-12-30T19:49:54.000Z","11","cm8fwjsi","10","dp-means","1","0.1","10","50","100","5","-8.972881231808497e-14","0","3968.209974484901","0.6640251616912509","100","100","2","0.9062626262626262"
"elated-sweep-1564","guq26bw2","finished","-","rylan","","2021-12-30T19:49:54.000Z","9","cm8fwjsi","10","dp-means","1","0.1","10","50","100","3","7.416568404139815e-16","0","4992.764333724997","0.6485631664408416","100","100","2","0.8911111111111111"
"distinctive-sweep-1563","6qfsbkky","finished","-","rylan","","2021-12-30T19:49:53.000Z","11","cm8fwjsi","10","dp-means","1","0.1","10","50","100","2","-5.951309391723207e-14","0","4635.283889049699","0.6617124191798966","100","100","2","0.903838383838384"
"breezy-sweep-1560","cpz7xs35","finished","-","rylan","","2021-12-30T19:49:52.000Z","11","cm8fwjsi","10","dp-means","1","0.1","10","25","1000","9","1.5833799995950085e-12","0","13619.739404569222","0.49943000865124465","1000","1000","2","0.9002162162162162"
"whole-sweep-1561","cjhndjln","finished","-","rylan","","2021-12-30T19:49:52.000Z","11","cm8fwjsi","10","dp-means","1","0.1","10","50","100","0","-6.174954389443725e-14","0","4280.935143646839","0.6585228304575957","100","100","2","0.9008080808080808"
"northern-sweep-1562","nu49pmfe","finished","-","rylan","","2021-12-30T19:49:52.000Z","11","cm8fwjsi","10","dp-means","1","0.1","10","50","100","1","-7.436070425682708e-14","0","4764.764352515089","0.6568629663645712","100","100","2","0.8977777777777778"
"pious-sweep-1559","4rwl4ayw","finished","-","rylan","","2021-12-30T19:49:52.000Z","10","cm8fwjsi","10","dp-means","1","0.1","10","25","1000","8","8.80028144315671e-13","0","30840.53584187928","0.4989985445664239","1000","1000","2","0.8996696696696697"
"atomic-sweep-1558","2smx115o","finished","-","rylan","","2021-12-30T19:49:51.000Z","11","cm8fwjsi","10","dp-means","1","0.1","10","25","1000","7","1.0901878069738929e-12","0","17423.374995276587","0.4992806362807908","1000","1000","2","0.900004004004004"
"fanciful-sweep-1556","iltbsaev","finished","-","rylan","","2021-12-30T19:49:51.000Z","12","cm8fwjsi","10","dp-means","1","0.1","10","25","1000","5","1.2549150641131345e-12","0","26091.665342888635","0.49938714151749114","1000","1000","2","0.9001281281281281"
"northern-sweep-1557","hkodi9pu","finished","-","rylan","","2021-12-30T19:49:51.000Z","87","cm8fwjsi","10","dp-means","1","0.1","10","25","1000","6","7.260478444723118e-13","0","20356.760175271404","0.49950765101983546","1000","1000","2","0.9002842842842843"
"frosty-sweep-1554","2ovphab9","finished","-","rylan","","2021-12-30T19:49:50.000Z","11","cm8fwjsi","10","dp-means","1","0.1","10","25","1000","3","6.977466603401253e-13","0","23645.368307922046","0.4995415000039526","1000","1000","2","0.9003323323323323"
"classic-sweep-1555","f7qb9s13","finished","-","rylan","","2021-12-30T19:49:50.000Z","11","cm8fwjsi","10","dp-means","1","0.1","10","25","1000","4","7.558270911360576e-13","0","15159.51460976133","0.49902980131011304","1000","1000","2","0.8996956956956957"
"radiant-sweep-1553","hk1htj6j","finished","-","rylan","","2021-12-30T19:49:49.000Z","11","cm8fwjsi","10","dp-means","1","0.1","10","25","1000","2","9.025405196991679e-13","0","27527.5530400359","0.4993004385566098","1000","1000","2","0.900064064064064"
"honest-sweep-1551","8thnn6q2","finished","-","rylan","","2021-12-30T19:49:43.000Z","954","cm8fwjsi","10","dp-means","1","0.1","10","25","1000","0","8.569297922535537e-13","0","32769.11816169096","0.499518308537575","1000","1000","2","0.9002782782782783"
"peachy-sweep-1550","q7pq71gl","finished","-","rylan","","2021-12-30T19:49:43.000Z","81","cm8fwjsi","10","dp-means","1","0.1","10","25","100","9","-9.04110186349169e-14","0","3002.7925073467845","0.6540116046257255","100","100","2","0.8963636363636364"
"gentle-sweep-1552","2fpv2c31","finished","-","rylan","","2021-12-30T19:49:43.000Z","1038","cm8fwjsi","10","dp-means","1","0.1","10","25","1000","1","4.907161061671084e-13","0","21070.107651325416","0.4995116160794237","1000","1000","2","0.9003003003003003"
"distinctive-sweep-1549","jv2bdk7n","finished","-","rylan","","2021-12-30T19:49:42.000Z","79","cm8fwjsi","10","dp-means","1","0.1","10","25","100","8","-2.909172036353863e-14","0","2882.4879937041105","0.65728861835123","100","100","2","0.9002020202020202"
"bright-sweep-1548","cme7cjsu","finished","-","rylan","","2021-12-30T19:49:41.000Z","84","cm8fwjsi","10","dp-means","1","0.1","10","25","100","7","-8.705899228798939e-14","0","2887.9268574231255","0.6541416780104106","100","100","2","0.8955555555555555"
"glamorous-sweep-1547","4try7qmc","finished","-","rylan","","2021-12-30T19:49:40.000Z","10","cm8fwjsi","10","dp-means","1","0.1","10","25","100","6","-6.853703475035334e-14","0","2385.178133683432","0.6532276009239765","100","100","2","0.8955555555555555"
"magic-sweep-1545","h5dbnzd9","finished","-","rylan","","2021-12-30T19:49:39.000Z","10","cm8fwjsi","10","dp-means","1","0.1","10","25","100","4","-4.4714310472326655e-14","0","2126.7830948070605","0.662516760814852","100","100","2","0.9046464646464648"
"azure-sweep-1546","d4kzz9jw","finished","-","rylan","","2021-12-30T19:49:39.000Z","9","cm8fwjsi","10","dp-means","1","0.1","10","25","100","5","-8.972881231808497e-14","0","3133.103821416992","0.6640251616912509","100","100","2","0.9062626262626262"
"light-sweep-1544","guq26bw2","finished","-","rylan","","2021-12-30T19:49:38.000Z","11","cm8fwjsi","10","dp-means","1","0.1","10","25","100","3","7.416568404139815e-16","0","2744.698986601323","0.6485631664408416","100","100","2","0.8911111111111111"
"good-sweep-1543","6qfsbkky","finished","-","rylan","","2021-12-30T19:49:38.000Z","9","cm8fwjsi","10","dp-means","1","0.1","10","25","100","2","-5.951309391723207e-14","0","1590.9416649988648","0.6617124191798966","100","100","2","0.903838383838384"
"sweepy-sweep-1542","cjhndjln","finished","-","rylan","","2021-12-30T19:49:37.000Z","10","cm8fwjsi","10","dp-means","1","0.1","10","25","100","1","-7.436070425682708e-14","0","2133.116201365517","0.6568629663645712","100","100","2","0.8977777777777778"
"firm-sweep-1540","4rwl4ayw","finished","-","rylan","","2021-12-30T19:49:36.000Z","12","cm8fwjsi","10","dp-means","1","0.1","10","10","1000","9","1.5833799995950085e-12","0","11418.726134146506","0.49943000865124465","1000","1000","2","0.9002162162162162"
"electric-sweep-1541","cpz7xs35","finished","-","rylan","","2021-12-30T19:49:36.000Z","12","cm8fwjsi","10","dp-means","1","0.1","10","25","100","0","-6.174954389443725e-14","0","3457.9094671549433","0.6585228304575957","100","100","2","0.9008080808080808"
"devout-sweep-1539","hkodi9pu","finished","-","rylan","","2021-12-30T19:49:35.000Z","11","cm8fwjsi","10","dp-means","1","0.1","10","10","1000","8","8.80028144315671e-13","0","9734.31049162086","0.4989985445664239","1000","1000","2","0.8996696696696697"
"daily-sweep-1538","f7qb9s13","finished","-","rylan","","2021-12-30T19:49:35.000Z","14","cm8fwjsi","10","dp-means","1","0.1","10","10","1000","7","1.0901878069738929e-12","0","5112.833947433199","0.4992806362807908","1000","1000","2","0.900004004004004"
"chocolate-sweep-1537","jywcbst8","finished","-","rylan","","2021-12-30T19:49:35.000Z","14","cm8fwjsi","10","dp-means","1","0.1","10","10","1000","6","7.260478444723118e-13","0","5655.179632859442","0.49950765101983546","1000","1000","2","0.9002842842842843"
"avid-sweep-1536","2ovphab9","finished","-","rylan","","2021-12-30T19:49:34.000Z","12","cm8fwjsi","10","dp-means","1","0.1","10","10","1000","5","1.2549150641131345e-12","0","9463.218650227143","0.49938714151749114","1000","1000","2","0.9001281281281281"
"icy-sweep-1535","hk1htj6j","finished","-","rylan","","2021-12-30T19:49:33.000Z","13","cm8fwjsi","10","dp-means","1","0.1","10","10","1000","4","7.558270911360576e-13","0","6581.484848193371","0.49902980131011304","1000","1000","2","0.8996956956956957"
"lilac-sweep-1534","nu49pmfe","finished","-","rylan","","2021-12-30T19:49:27.000Z","19","cm8fwjsi","10","dp-means","1","0.1","10","10","1000","3","6.977466603401253e-13","0","7424.808772832694","0.4995415000039526","1000","1000","2","0.9003323323323323"
"faithful-sweep-1533","4try7qmc","finished","-","rylan","","2021-12-30T19:49:25.000Z","9","cm8fwjsi","10","dp-means","1","0.1","10","10","1000","2","9.025405196991679e-13","0","11992.439700280036","0.4993004385566098","1000","1000","2","0.900064064064064"
"devoted-sweep-1532","guq26bw2","finished","-","rylan","","2021-12-30T19:49:23.000Z","10","cm8fwjsi","10","dp-means","1","0.1","10","10","1000","1","4.907161061671084e-13","0","10532.01839335111","0.4995116160794237","1000","1000","2","0.9003003003003003"
"pious-sweep-1531","6qfsbkky","finished","-","rylan","","2021-12-30T19:49:22.000Z","11","cm8fwjsi","10","dp-means","1","0.1","10","10","1000","0","8.569297922535537e-13","0","5496.778939369671","0.499518308537575","1000","1000","2","0.9002782782782783"
"desert-sweep-1530","cjhndjln","finished","-","rylan","","2021-12-30T19:49:21.000Z","11","cm8fwjsi","10","dp-means","1","0.1","10","10","100","9","-9.04110186349169e-14","0","476.6144465132038","0.6540116046257255","100","100","2","0.8963636363636364"
"balmy-sweep-1529","cpz7xs35","finished","-","rylan","","2021-12-30T19:49:21.000Z","11","cm8fwjsi","10","dp-means","1","0.1","10","10","100","8","-2.909172036353863e-14","0","1131.3595254288227","0.65728861835123","100","100","2","0.9002020202020202"
"vivid-sweep-1528","hkodi9pu","finished","-","rylan","","2021-12-30T19:49:20.000Z","10","cm8fwjsi","10","dp-means","1","0.1","10","10","100","7","-8.705899228798939e-14","0","1120.578273597827","0.6541416780104106","100","100","2","0.8955555555555555"
"zany-sweep-1527","f7qb9s13","finished","-","rylan","","2021-12-30T19:49:19.000Z","12","cm8fwjsi","10","dp-means","1","0.1","10","10","100","6","-6.853703475035334e-14","0","1112.039091036072","0.6532276009239765","100","100","2","0.8955555555555555"
"icy-sweep-1526","2ovphab9","finished","-","rylan","","2021-12-30T19:49:19.000Z","13","cm8fwjsi","10","dp-means","1","0.1","10","10","100","5","-8.972881231808497e-14","0","1077.1708074173644","0.6640251616912509","100","100","2","0.9062626262626262"
"distinctive-sweep-1525","d4kzz9jw","finished","-","rylan","","2021-12-30T19:49:18.000Z","15","cm8fwjsi","10","dp-means","1","0.1","10","10","100","4","-4.4714310472326655e-14","0","934.575709573238","0.662516760814852","100","100","2","0.9046464646464648"
"eager-sweep-1524","hk1htj6j","finished","-","rylan","","2021-12-30T19:49:13.000Z","18","cm8fwjsi","10","dp-means","1","0.1","10","10","100","3","7.416568404139815e-16","0","1021.2502625121884","0.6485631664408416","100","100","2","0.8911111111111111"
"expert-sweep-1523","8thnn6q2","finished","-","rylan","","2021-12-30T19:49:12.000Z","26","cm8fwjsi","10","dp-means","1","0.1","10","10","100","2","-5.951309391723207e-14","0","1045.489587782444","0.6617124191798966","100","100","2","0.903838383838384"
"exalted-sweep-1522","bi9byswj","finished","-","rylan","","2021-12-30T19:49:11.000Z","83","cm8fwjsi","10","dp-means","1","0.1","10","10","100","1","-7.436070425682708e-14","0","477.21320733067466","0.6568629663645712","100","100","2","0.8977777777777778"
"likely-sweep-1520","pws48kx6","finished","-","rylan","","2021-12-30T19:49:11.000Z","96","cm8fwjsi","10","dp-means","1","0.1","2","100","1000","9","2.904264762622603e-13","0","589946.4476962639","0.1822917388720645","1000","1000","2","0.5001081081081081"
"deft-sweep-1519","ahkq8qcd","finished","-","rylan","","2021-12-30T19:49:11.000Z","308","cm8fwjsi","10","dp-means","1","0.1","2","100","1000","8","7.78131332988145e-14","0","569618.5309946069","0.18227786381850783","1000","1000","2","0.5000500500500501"
"firm-sweep-1521","q7pq71gl","finished","-","rylan","","2021-12-30T19:49:11.000Z","27","cm8fwjsi","10","dp-means","1","0.1","10","10","100","0","-6.174954389443725e-14","0","713.4300213356094","0.6585228304575957","100","100","2","0.9008080808080808"
"vivid-sweep-1518","1tfkg2dy","finished","-","rylan","","2021-12-30T19:49:10.000Z","97","cm8fwjsi","10","dp-means","1","0.1","2","100","1000","7","2.257726549251408e-13","0","536357.2732068202","0.18237353862393657","1000","1000","2","0.5004504504504504"
"fresh-sweep-1517","cme7cjsu","finished","-","rylan","","2021-12-30T19:49:10.000Z","28","cm8fwjsi","10","dp-means","1","0.1","2","100","1000","6","2.2102067469012947e-13","0","473780.60736961174","0.1823735386239366","1000","1000","2","0.5004504504504504"
"major-sweep-1516","byanggi3","finished","-","rylan","","2021-12-30T19:49:10.000Z","85","cm8fwjsi","10","dp-means","1","0.1","2","100","1000","5","2.2102067469012947e-13","0","437870.5022313815","0.1823735386239366","1000","1000","2","0.5004504504504504"
"colorful-sweep-1515","rqy6lkkd","finished","-","rylan","","2021-12-30T19:49:10.000Z","81","cm8fwjsi","10","dp-means","1","0.1","2","100","1000","4","9.171457760122227e-14","0","545170.7132296888","0.18233766474316257","1000","1000","2","0.5003003003003003"
"apricot-sweep-1513","jywcbst8","finished","-","rylan","","2021-12-30T19:49:09.000Z","21","cm8fwjsi","10","dp-means","1","0.1","2","100","1000","2","4.311809291687325e-13","0","479435.9458029325","0.18237784315337136","1000","1000","2","0.5004684684684685"
"valiant-sweep-1514","uqm4auwf","finished","-","rylan","","2021-12-30T19:49:09.000Z","85","cm8fwjsi","10","dp-means","1","0.1","2","100","1000","3","2.7002893008878064e-13","0","492329.44131761097","0.1821098684186027","1000","1000","2","0.49934734734734737"
"swift-sweep-1512","h5dbnzd9","finished","-","rylan","","2021-12-30T19:49:08.000Z","27","cm8fwjsi","10","dp-means","1","0.1","2","100","1000","1","3.1887149517634593e-13","0","577885.6755110552","0.18215391201869377","1000","1000","2","0.4995315315315315"
"restful-sweep-1511","2fpv2c31","finished","-","rylan","","2021-12-30T19:49:07.000Z","31","cm8fwjsi","10","dp-means","1","0.1","2","100","1000","0","4.2964457020666363e-13","0","551150.8721208681","0.18237784315337136","1000","1000","2","0.5004684684684685"
"leafy-sweep-1510","guq26bw2","finished","-","rylan","","2021-12-30T19:49:07.000Z","11","cm8fwjsi","10","dp-means","1","0.1","2","100","100","9","2.097047179353797e-14","0","48277.8086845459","0.2562873399539462","100","100","2","0.4886868686868686"
"polar-sweep-1509","cjhndjln","finished","-","rylan","","2021-12-30T19:49:06.000Z","11","cm8fwjsi","10","dp-means","1","0.1","2","100","100","8","-2.8016268500255644e-14","0","56813.04275946604","0.26059637835820776","100","100","2","0.5018181818181818"
"dandy-sweep-1508","8thnn6q2","finished","-","rylan","","2021-12-30T19:48:57.000Z","9","cm8fwjsi","10","dp-means","1","0.1","2","100","100","7","2.491158377368649e-15","0","44272.59383208409","0.2584161251133057","100","100","2","0.4951515151515152"
"celestial-sweep-1506","6qfsbkky","finished","-","rylan","","2021-12-30T19:48:56.000Z","20","cm8fwjsi","10","dp-means","1","0.1","2","100","100","5","-2.8072981594385715e-14","0","51561.9175716749","0.2605963783582077","100","100","2","0.5018181818181818"
"brisk-sweep-1507","q7pq71gl","finished","-","rylan","","2021-12-30T19:48:56.000Z","9","cm8fwjsi","10","dp-means","1","0.1","2","100","100","6","-2.8072981594385715e-14","0","43605.81334064347","0.2605963783582077","100","100","2","0.5018181818181818"
"devoted-sweep-1505","pws48kx6","finished","-","rylan","","2021-12-30T19:48:55.000Z","11","cm8fwjsi","10","dp-means","1","0.1","2","100","100","4","-9.989167355586076e-15","0","52071.163105758555","0.2615824154232079","100","100","2","0.5048484848484849"
"glamorous-sweep-1504","byanggi3","finished","-","rylan","","2021-12-30T19:48:54.000Z","10","cm8fwjsi","10","dp-means","1","0.1","2","100","100","3","-2.8663564946206606e-14","0","39860.69853549572","0.2616480412956257","100","100","2","0.5050505050505051"
"misunderstood-sweep-1502","jywcbst8","finished","-","rylan","","2021-12-30T19:48:54.000Z","10","cm8fwjsi","10","dp-means","1","0.1","2","100","100","1","-4.1948351194623806e-14","0","56907.44701715301","0.2600032659164131","100","100","2","0.5"
"glowing-sweep-1503","rqy6lkkd","finished","-","rylan","","2021-12-30T19:48:54.000Z","12","cm8fwjsi","10","dp-means","1","0.1","2","100","100","2","-4.0587864128852174e-14","0","59307.62827534081","0.26000326591641304","100","100","2","0.5"
"resilient-sweep-1500","hk1htj6j","finished","-","rylan","","2021-12-30T19:48:52.000Z","14","cm8fwjsi","10","dp-means","1","0.1","2","50","1000","9","2.904264762622603e-13","0","284042.759367333","0.1822917388720645","1000","1000","2","0.5001081081081081"
"solar-sweep-1501","h5dbnzd9","finished","-","rylan","","2021-12-30T19:48:52.000Z","10","cm8fwjsi","10","dp-means","1","0.1","2","100","100","0","-3.62592066741382e-15","0","54618.683164915084","0.2592768241145082","100","100","2","0.49777777777777776"
"ethereal-sweep-1498","guq26bw2","finished","-","rylan","","2021-12-30T19:48:52.000Z","12","cm8fwjsi","10","dp-means","1","0.1","2","50","1000","7","2.257726549251408e-13","0","234926.4346732189","0.18237353862393657","1000","1000","2","0.5004504504504504"
"warm-sweep-1499","2fpv2c31","finished","-","rylan","","2021-12-30T19:48:52.000Z","11","cm8fwjsi","10","dp-means","1","0.1","2","50","1000","8","7.78131332988145e-14","0","274691.6708385559","0.18227786381850783","1000","1000","2","0.5000500500500501"
"rural-sweep-1497","cjhndjln","finished","-","rylan","","2021-12-30T19:48:50.000Z","11","cm8fwjsi","10","dp-means","1","0.1","2","50","1000","6","2.2102067469012947e-13","0","211005.9569030389","0.1823735386239366","1000","1000","2","0.5004504504504504"
