Adjusted Rand Score,Num Iter Till Convergence,Normalized Mutual Info Score,_runtime,Rand Score,_timestamp,Num Initial Clusters,Loss,_step,_wandb,Runtime,Num Inferred Clusters,Adjusted Mutual Info Score,n_samples,n_clusters,n_features,repeat_idx,init_method,max_distance_param,likelihood_cov_prefactor,centroids_prior_cov_prefactor,State,Sweep,run_name,cov_prefactor_ratio
0.0,2.0,0.0,2.0,0.4995315315315315,1641364472.0,1.0,413032.83744104434,0.0,{'runtime': 3},0.11365821398794652,1.0,2.5628595219074938e-15,1000,2,5,2,dp-means++,100.0,50.0,50,finished,iwyszsz5,daily-sweep-8571,1.0
0.20672368093141508,16.0,0.605272287101853,5.0,0.9705205205205204,1641364475.0,38.0,828959.5026281399,0.0,{'runtime': 4},1.190389707684517,38.0,0.3950201280261252,1000,100,15,2,dp-means++,50.0,50.0,50,finished,iwyszsz5,amber-sweep-8568,1.0
0.0,2.0,0.0,4.0,0.4995315315315315,1641364474.0,1.0,473347.8798860514,0.0,{'runtime': 3},0.14180223643779755,1.0,2.5628595219074938e-15,1000,2,5,0,dp-means++,100.0,50.0,50,finished,iwyszsz5,fine-sweep-8569,1.0
0.22432745077020189,17.0,0.6293621499363306,2.0,0.9725285285285286,1641364471.0,41.0,845341.1627800653,0.0,{'runtime': 3},0.4925779737532139,42.0,0.4191186726448304,1000,100,15,1,dp-means++,50.0,50.0,50,finished,iwyszsz5,sweet-sweep-8567,1.0
0.0,2.0,1.2831631544843713e-15,2.0,0.5004684684684685,1641364472.0,1.0,472301.8806443165,0.0,{'runtime': 3},0.12038157880306244,1.0,-5.645917879792162e-17,1000,2,5,1,dp-means++,100.0,50.0,50,finished,iwyszsz5,valiant-sweep-8570,1.0
0.014873825752636228,28.0,0.1723558770284652,3.0,0.6578818818818819,1641364471.0,3.0,356254.0892179735,0.0,{'runtime': 4},1.604388527572155,3.0,0.13825820145405626,1000,100,5,2,dp-means++,50.0,50.0,50,finished,iwyszsz5,bumbling-sweep-8565,1.0
0.22839749804981585,19.0,0.6389776242030063,3.0,0.9726106106106106,1641364471.0,42.0,848402.0682944929,0.0,{'runtime': 4},1.186839673668146,42.0,0.4328072638597707,1000,100,15,0,dp-means++,50.0,50.0,50,finished,iwyszsz5,restful-sweep-8566,1.0
0.0,2.0,0.0,2.0,0.009785785785785784,1641364469.0,1.0,488302.41578189423,0.0,{'runtime': 3},0.13915115036070347,1.0,-5.562813419464311e-17,1000,100,5,0,dp-means++,50.0,50.0,50,finished,iwyszsz5,whole-sweep-8563,1.0
0.012435029214980024,20.0,0.1524723057177953,3.0,0.6661001001001001,1641364470.0,3.0,375723.4959393753,0.0,{'runtime': 3},1.1519509050995111,3.0,0.11794202329340116,1000,100,5,1,dp-means++,50.0,50.0,50,finished,iwyszsz5,rural-sweep-8564,1.0
0.4290141493761255,26.0,0.6962269024330384,3.0,0.971955955955956,1641364469.0,35.0,781406.281191756,0.0,{'runtime': 5},1.6955986712127924,35.0,0.6046848290208302,1000,50,15,2,dp-means++,50.0,50.0,50,finished,iwyszsz5,faithful-sweep-8562,1.0
0.4464561421046549,26.0,0.7034713300393953,5.0,0.9733993993993992,1641364469.0,36.0,784658.8802698201,0.0,{'runtime': 5},1.9043785352259872,36.0,0.6116877658729829,1000,50,15,1,dp-means++,50.0,50.0,50,finished,iwyszsz5,quiet-sweep-8561,1.0
0.3755834100131285,20.0,0.6636602352879785,3.0,0.9671371371371372,1641364465.0,30.0,820689.6182712917,0.0,{'runtime': 4},1.4983469266444445,30.0,0.5733043054091906,1000,50,15,0,dp-means++,50.0,50.0,50,finished,iwyszsz5,glorious-sweep-8560,1.0
0.03283546600770041,49.0,0.1931739831778881,6.0,0.6649549549549549,1641364466.0,3.0,370884.47606771067,0.0,{'runtime': 6},3.4137811046093702,3.0,0.17616331995206105,1000,50,5,2,dp-means++,50.0,50.0,50,finished,iwyszsz5,driven-sweep-8559,1.0
0.024440160369385823,13.0,0.16469984265157453,3.0,0.6622442442442442,1641364462.0,3.0,369154.7488162361,0.0,{'runtime': 4},0.9042804557830096,3.0,0.14719969506642994,1000,50,5,0,dp-means++,50.0,50.0,50,finished,iwyszsz5,zany-sweep-8557,1.0
